customer_id,customer_segment,acquisition_channel,location,age,gender,total_orders,total_units,total_revenue,net_revenue,total_cost,gross_profit,gross_margin_percentage,average_order_value,first_purchase_date,last_purchase_date,recency_days,customer_lifespan_days,total_interactions,views,clicks,add_to_carts,email_opens,channels_used,interaction_types_used,has_interaction_history,annualized_order_frequency,click_rate,add_to_cart_rate,email_open_share,future_orders,future_revenue,churned
C00072,medium,organic,Delhi,31,male,28,56,383000,353948.59,261351.93,92596.65999999999,26.16,12641.02,2024-05-05,2025-11-03,58,547,314,142,92,46,34,3,4,1,18.68,0.293,0.1465,0.1083,2,101334.23,0
C00607,medium,ads,Kolkata,32,male,24,45,382018,359602.77999999997,270600.95,89001.82999999999,24.75,14983.45,2024-09-08,2025-11-18,43,436,240,123,52,41,24,3,4,1,20.09,0.2167,0.1708,0.1,4,46372.99,0
C01119,medium,organic,Chennai,18,male,14,33,380924,343307.51999999996,262731.68,80575.83999999998,23.47,24521.97,2024-12-10,2025-11-30,31,355,180,87,44,28,21,3,4,1,14.39,0.2444,0.1556,0.1167,1,6084.54,0
C00466,medium,ads,Chennai,37,female,14,33,379378,358883.18,269072.79000000004,89810.38999999997,25.02,25634.51,2024-08-25,2025-11-06,55,438,224,111,62,22,29,3,4,1,11.67,0.2768,0.0982,0.1295,6,68282.20000000001,0
C00861,medium,ads,Kolkata,40,male,29,56,378784,354599.38,263195.91,91403.47,25.78,12227.56,2024-02-26,2025-12-02,29,645,327,169,83,39,36,3,4,1,16.41,0.2538,0.1193,0.1101,2,104880.84,0
C00629,medium,ads,Hyderabad,28,male,23,48,378122,351499.12,269221.92,82277.19999999998,23.41,15282.57,2024-09-23,2025-11-01,60,404,220,106,54,38,22,3,4,1,20.78,0.2455,0.1727,0.1,4,49114.49,0
C00491,medium,ads,Delhi,37,female,30,62,378055,348132.16,268336.6,79795.55999999998,22.92,11604.41,2024-01-27,2025-12-10,21,683,341,184,69,56,32,3,4,1,16.03,0.2023,0.1642,0.0938,2,44587.14,0
C01165,medium,referral,Bhubaneswar,25,male,24,44,376138,353142.39999999997,266218.84,86923.55999999998,24.61,14714.27,2024-02-09,2025-11-21,40,651,328,165,81,44,38,3,4,1,13.46,0.247,0.1341,0.1159,2,144408.99,0
C00911,medium,referral,Delhi,46,female,20,44,372817,345578.49,257075.66,88502.83,25.61,17278.92,2024-06-02,2025-12-15,16,561,275,141,66,40,28,3,4,1,13.01,0.24,0.1455,0.1018,3,128902.62000000001,0
C00069,medium,referral,Jaipur,21,other,24,47,371317,348290.3,256310.98,91979.31999999998,26.41,14512.1,2024-01-18,2025-12-08,23,690,336,173,92,36,35,3,4,1,12.7,0.2738,0.1071,0.1042,1,1783.6,0
C00365,medium,referral,Chennai,33,female,26,51,369379,341507.23,252751.91,88755.31999999999,25.99,13134.89,2024-06-07,2025-11-21,40,532,294,141,80,54,19,3,4,1,17.84,0.2721,0.1837,0.0646,4,207312.01,0
C00053,medium,referral,Ahmedabad,46,female,19,35,369193,343658.31,253195.4,90462.91,26.32,18087.28,2024-12-13,2025-12-29,2,381,185,90,60,19,16,3,4,1,18.2,0.3243,0.1027,0.0865,6,112234.81,0
C00270,medium,referral,Jaipur,28,female,14,29,366258,321163.69,254543.79,66619.9,20.74,22940.26,2025-01-10,2025-12-19,12,343,214,96,59,32,27,3,4,1,14.9,0.2757,0.1495,0.1262,3,22851.84,0
C01052,medium,organic,Chennai,32,male,19,33,365830,346664.61,259007.77,87656.83999999998,25.29,18245.51,2024-09-12,2025-12-15,16,459,229,121,48,38,22,3,4,1,15.11,0.2096,0.1659,0.0961,0,0.0,1
C00649,medium,ads,Jaipur,18,female,20,37,364505,337741.08,239023.05,98718.03,29.23,16887.05,2024-01-16,2025-12-24,7,708,337,168,80,58,31,3,4,1,10.31,0.2374,0.1721,0.092,2,29920.29,0
C01017,medium,organic,Delhi,42,male,17,37,363542,337285.18,263594.6,73690.57999999999,21.85,19840.3,2024-11-23,2025-11-25,36,367,190,102,41,27,20,3,4,1,16.91,0.2158,0.1421,0.1053,4,168457.0,0
C00893,medium,referral,Mumbai,56,male,14,30,360544,318933.32,273630.96,45302.359999999986,14.2,22780.95,2025-04-29,2025-12-16,15,231,103,53,27,19,4,3,4,1,22.12,0.2621,0.1845,0.0388,4,55317.35,0
C00940,medium,organic,Ahmedabad,24,female,15,23,359533,337535.72,270788.47000000003,66747.24999999999,19.77,22502.38,2025-04-14,2025-12-01,30,231,176,83,46,36,11,3,4,1,23.7,0.2614,0.2045,0.0625,3,27234.850000000002,0
C00078,medium,organic,Chennai,42,male,18,47,359287,325957.81,252986.05000000002,72971.76,22.39,18108.77,2024-07-02,2025-11-13,48,499,244,119,69,37,19,3,4,1,13.17,0.2828,0.1516,0.0779,3,14415.28,0
C00775,medium,ads,Kolkata,56,male,23,46,358617,324328.75,252132.69,72196.06,22.26,14101.25,2024-02-27,2025-11-25,36,637,325,173,66,58,28,3,4,1,13.18,0.2031,0.1785,0.0862,6,108104.96,0
C01031,high,organic,Mumbai,35,female,17,30,358190,304286.47,257296.82,46989.64999999997,15.44,17899.2,2025-08-24,2025-12-02,29,100,132,68,28,19,17,3,4,1,62.05,0.2121,0.1439,0.1288,11,151878.19,0
C00018,medium,organic,Mumbai,41,female,24,46,357654,337738.87,246121.15,91617.71999999999,27.13,14072.45,2024-05-12,2025-12-19,12,586,288,157,60,43,28,3,4,1,14.95,0.2083,0.1493,0.0972,1,28578.4,0
C01012,medium,ads,Jaipur,37,female,21,38,357310,338590.62,248968.25,89622.36999999998,26.47,16123.36,2024-05-18,2025-11-04,57,535,269,145,65,33,26,3,4,1,14.33,0.2416,0.1227,0.0967,3,44430.6,0
C00148,medium,organic,Jaipur,35,female,19,32,354942,337666.38,254049.52,83616.85999999999,24.76,17771.91,2025-04-14,2025-12-31,0,261,160,87,43,16,14,3,4,1,26.57,0.2687,0.1,0.0875,1,2499.0,0
C00243,medium,ads,Pune,20,female,19,42,354585,329158.03,250300.24,78857.79,23.96,17324.11,2024-07-10,2025-10-30,62,477,276,128,67,40,41,3,4,1,14.54,0.2428,0.1449,0.1486,3,36468.340000000004,0
C01172,medium,referral,Bhubaneswar,33,male,24,44,354392,325427.45999999996,246775.88,78651.58,24.17,13559.48,2024-03-08,2025-11-08,53,610,323,144,92,54,33,3,4,1,14.36,0.2848,0.1672,0.1022,2,57146.97,0
C00291,medium,referral,Pune,30,female,13,32,352729,321818.57,247040.57,74777.99999999999,23.24,24755.27,2025-03-07,2025-11-30,31,268,151,80,37,19,15,3,4,1,17.71,0.245,0.1258,0.0993,6,173416.71,0
C00440,medium,ads,Jaipur,38,female,19,43,352321,307045.56,245153.46,61892.10000000001,20.16,16160.29,2024-06-01,2025-11-18,43,535,260,132,68,38,22,3,4,1,12.96,0.2615,0.1462,0.0846,3,110130.00000000001,0
C01215,high,referral,Kolkata,42,male,15,32,351332,323642.97,237293.82,86349.15,26.68,21576.2,2025-10-19,2025-12-22,9,64,89,40,29,13,7,3,4,1,85.55,0.3258,0.1461,0.0787,5,128073.25,0
C00647,medium,referral,Bangalore,42,male,16,36,351022,326783.91,240462.22,86321.68999999999,26.42,20423.99,2025-04-14,2025-12-29,2,259,147,73,35,25,14,3,4,1,22.55,0.2381,0.1701,0.0952,6,91373.46,0
C00408,medium,organic,Jaipur,23,female,15,31,349118,324712.82,238248.13999999998,86464.68,26.63,21647.52,2024-11-30,2025-11-15,46,350,197,100,53,21,23,3,4,1,15.64,0.269,0.1066,0.1168,7,88560.49,0
C00690,medium,referral,Kolkata,21,female,14,26,347737,318937.89999999997,241162.16,77775.73999999996,24.39,22781.28,2025-01-02,2025-11-24,37,326,157,85,40,18,14,3,4,1,15.67,0.2548,0.1146,0.0892,4,19894.83,0
C01021,medium,organic,Pune,30,female,21,41,346584,329079.7,244694.96000000002,84384.73999999999,25.64,15670.46,2024-10-11,2025-12-12,19,427,213,116,45,31,21,3,4,1,17.95,0.2113,0.1455,0.0986,4,79831.14,0
C00769,medium,referral,Bangalore,42,female,18,34,346001,319280.48,240877.36000000002,78403.11999999998,24.56,17737.8,2024-09-08,2025-12-23,8,471,216,109,49,34,24,3,4,1,13.95,0.2269,0.1574,0.1111,4,90084.87999999999,0
C00539,medium,ads,Delhi,18,female,25,41,345685,328420.75,243185.17,85235.57999999999,25.95,13136.83,2024-09-24,2025-11-18,43,420,264,129,66,44,25,3,4,1,21.73,0.25,0.1667,0.0947,4,30928.97,0
C00975,medium,organic,Chennai,19,female,17,39,345331,319386.76,241877.13,77509.62999999999,24.27,18787.46,2024-09-04,2025-10-20,72,411,245,123,67,36,19,3,4,1,15.1,0.2735,0.1469,0.0776,4,56812.73,0
C01076,medium,ads,Jaipur,26,male,9,19,344559,297052.83,253782.41,43270.419999999984,14.57,33005.87,2025-06-10,2025-12-29,2,202,116,58,35,16,7,3,4,1,16.26,0.3017,0.1379,0.0603,8,171090.44999999998,0
C01184,high,organic,Jaipur,44,female,22,43,344097,303783.20999999996,243147.59,60635.61999999998,19.96,13808.33,2025-04-20,2025-12-25,6,249,221,121,53,22,25,3,4,1,32.25,0.2398,0.0995,0.1131,20,282436.38,0
C00908,medium,organic,Jaipur,21,female,17,30,342731,313354.02,237773.35,75580.66999999998,24.12,18432.59,2025-01-30,2025-12-17,14,321,160,77,51,24,8,3,4,1,19.33,0.3187,0.15,0.05,7,35939.07,0
C01156,medium,organic,Jaipur,38,male,18,35,342648,302313.35000000003,231020.11,71293.24000000002,23.58,16795.19,2024-09-02,2025-11-27,34,451,273,130,67,42,34,3,4,1,14.57,0.2454,0.1538,0.1245,3,11748.68,0
C00713,medium,referral,Kolkata,49,male,12,24,341488,297783.04,250244.77000000002,47538.26999999998,15.96,24815.25,2024-09-25,2025-11-04,57,405,223,115,50,35,23,3,4,1,10.81,0.2242,0.157,0.1031,3,37990.2,0
C00100,high,ads,Chennai,23,male,26,43,341209,316738.77,232945.22,83793.55,26.46,12182.26,2025-06-12,2025-12-31,0,202,206,107,43,30,26,3,4,1,46.98,0.2087,0.1456,0.1262,8,116223.11,0
C01168,medium,ads,Delhi,35,female,10,21,340836,299674.89999999997,249241.03000000003,50433.86999999997,16.83,29967.49,2025-05-28,2025-11-27,34,183,115,54,33,19,9,3,4,1,19.95,0.287,0.1652,0.0783,5,63287.48,0
C01220,medium,ads,Bangalore,21,male,20,40,339390,317777.66,245641.67,72135.98999999998,22.7,15888.88,2024-06-14,2025-12-31,0,565,236,115,51,42,28,3,4,1,12.92,0.2161,0.178,0.1186,6,100354.87999999999,0
C01111,medium,ads,Chennai,37,male,26,49,338871,308637.23,244202.56,64434.669999999984,20.88,11870.66,2024-06-10,2025-11-21,40,529,266,135,79,29,23,3,4,1,17.94,0.297,0.109,0.0865,2,24436.739999999998,0
C00851,medium,referral,Kolkata,30,female,17,38,337154,311975.89,242258.34,69717.55,22.35,18351.52,2024-03-05,2025-12-04,27,639,304,144,73,51,36,3,4,1,9.71,0.2401,0.1678,0.1184,4,44348.869999999995,0
C00437,medium,referral,Jaipur,37,female,14,30,336979,308607.12,229102.77000000002,79504.34999999999,25.76,22043.37,2025-02-17,2025-12-31,0,317,177,95,44,25,13,3,4,1,16.12,0.2486,0.1412,0.0734,5,194124.88,0
C01097,medium,ads,Ahmedabad,35,female,19,39,334126,314205.74,246751.36,67454.37999999999,21.47,16537.14,2024-10-12,2025-12-16,15,430,205,100,49,31,25,3,4,1,16.13,0.239,0.1512,0.122,3,8210.06,0
C01008,medium,ads,Jaipur,33,female,16,36,331694,312626.44,225494.73,87131.70999999999,27.87,19539.15,2024-09-10,2025-12-09,22,455,211,95,59,29,28,3,4,1,12.84,0.2796,0.1374,0.1327,3,16093.939999999999,0
C01133,medium,ads,Mumbai,24,female,9,18,331577,308086.15,232732.33000000002,75353.81999999999,24.46,34231.79,2025-05-13,2025-11-22,39,193,155,85,38,23,9,3,4,1,17.02,0.2452,0.1484,0.0581,4,20450.67,0
C00918,high,ads,Chennai,21,female,16,33,331322,296319.26,237319.06,59000.2,19.91,18519.95,2025-09-24,2025-12-15,16,82,113,58,35,11,9,3,4,1,71.22,0.3097,0.0973,0.0796,17,226429.21,0
C00467,medium,organic,Bangalore,22,male,21,37,331101,300185.04,229163.11000000002,71021.93,23.66,14294.53,2024-04-29,2025-12-07,24,587,267,138,60,35,34,3,4,1,13.06,0.2247,0.1311,0.1273,3,146663.77,0
C00406,medium,ads,Ahmedabad,35,male,18,35,330944,317238.6,227188.68,90049.92000000001,28.39,17624.37,2024-08-05,2025-10-31,61,452,281,137,80,34,30,3,4,1,14.54,0.2847,0.121,0.1068,5,65001.479999999996,0
C00638,medium,referral,Bangalore,35,male,16,35,330395,308870.91,226344.83000000002,82526.07999999999,26.72,19304.43,2024-05-21,2025-12-29,2,587,274,125,81,33,35,3,4,1,9.95,0.2956,0.1204,0.1277,6,125699.31,0
C00407,medium,ads,Bangalore,40,male,20,36,329394,312477.69,232901.97000000003,79575.71999999997,25.47,15623.88,2024-06-28,2025-10-25,67,484,256,125,64,48,19,3,4,1,15.08,0.25,0.1875,0.0742,4,121678.13,0
C00484,medium,organic,Delhi,35,male,17,34,329390,309530.48,230298.02000000002,79232.45999999999,25.6,18207.68,2024-07-20,2025-12-03,28,501,257,144,52,35,26,3,4,1,12.39,0.2023,0.1362,0.1012,5,125446.45999999999,0
C01096,medium,organic,Hyderabad,18,male,14,24,329295,279045.65,226430.9,52614.75,18.86,19931.83,2024-12-26,2025-12-29,2,368,192,102,50,17,23,3,4,1,13.89,0.2604,0.0885,0.1198,0,0.0,1
C00685,medium,organic,Hyderabad,24,female,15,34,327534,304442.82999999996,226963.3,77479.52999999998,25.45,20296.19,2024-09-27,2025-12-02,29,431,234,123,57,29,25,3,4,1,12.7,0.2436,0.1239,0.1068,2,12104.84,0
C01142,medium,organic,Delhi,24,female,11,25,327247,289208.47,234746.83000000002,54461.639999999985,18.83,26291.68,2025-03-12,2025-12-29,2,292,145,77,31,15,22,3,4,1,13.75,0.2138,0.1034,0.1517,4,41405.21,0
C00140,high,ads,Delhi,47,female,17,37,327095,298501.98,226248.77,72253.20999999999,24.21,17558.94,2025-08-02,2025-12-25,6,145,186,95,48,26,17,3,4,1,42.79,0.2581,0.1398,0.0914,12,123245.53,0
C00296,medium,ads,Delhi,18,male,9,23,325964,304420.61,225070.25,79350.36,26.07,33824.51,2025-06-17,2025-11-30,31,166,94,56,20,9,9,3,4,1,19.79,0.2128,0.0957,0.0957,6,125201.69,0
C00684,medium,organic,Bhubaneswar,31,male,10,19,325637,292074.79,236948.51,55126.279999999984,18.87,29207.48,2025-07-26,2025-12-10,21,137,90,48,21,14,7,3,4,1,26.64,0.2333,0.1556,0.0778,1,25410.600000000002,0
C00201,medium,ads,Ahmedabad,30,male,12,21,323803,307904.95999999996,217462.72,90442.23999999998,29.37,25658.75,2025-04-13,2025-12-27,4,258,126,68,29,18,11,3,4,1,16.98,0.2302,0.1429,0.0873,4,32822.67,0
C00475,medium,referral,Delhi,44,female,17,36,323514,294718.29,228028.85,66689.43999999999,22.63,17336.37,2025-01-07,2025-12-03,28,330,195,88,58,28,21,3,4,1,18.8,0.2974,0.1436,0.1077,3,5700.76,0
C00173,medium,organic,Hyderabad,43,male,16,32,322438,300507.39,227638.45,72868.93999999999,24.25,18781.71,2024-08-19,2025-12-12,19,480,231,111,68,29,23,3,4,1,12.17,0.2944,0.1255,0.0996,5,47527.62,0
C00809,medium,ads,Ahmedabad,38,male,22,46,320950,292933.88,218600.74,74333.13999999998,25.38,13315.18,2024-05-17,2025-12-30,1,592,310,153,84,43,30,3,4,1,13.56,0.271,0.1387,0.0968,5,69272.55,0
C00789,medium,organic,Pune,43,female,17,32,320790,301003.15,230117.53,70885.62,23.55,17706.07,2024-12-07,2025-12-28,3,386,205,107,47,28,23,3,4,1,16.08,0.2293,0.1366,0.1122,1,75971.56,0
C00026,medium,ads,Kolkata,21,female,9,19,320381,308066.9,233954.75,74112.15,24.06,34229.66,2024-11-21,2025-10-30,62,343,201,95,60,23,23,3,4,1,9.58,0.2985,0.1144,0.1144,4,16015.48,0
C00118,medium,organic,Pune,37,other,24,53,320028,309244.57,225697.24000000002,83547.32999999999,27.02,12885.19,2024-06-28,2025-11-26,35,516,285,159,59,42,25,3,4,1,16.98,0.207,0.1474,0.0877,8,75733.13,0
C01124,medium,ads,Delhi,26,female,13,24,320002,299377.47,220704.61,78672.86,26.28,23029.04,2025-02-14,2025-11-23,38,282,167,92,43,21,11,3,4,1,16.83,0.2575,0.1257,0.0659,2,13346.88,0
C00251,medium,ads,Ahmedabad,18,male,21,38,319447,273467.29,214964.97,58502.32,21.39,13022.25,2024-07-08,2025-12-25,6,535,271,126,71,50,24,3,4,1,14.33,0.262,0.1845,0.0886,5,19869.95,0
C00214,high,organic,Jaipur,47,female,10,22,318951,284121.27,214509.8,69611.47,24.5,28412.13,2025-10-03,2025-12-30,1,88,78,32,30,9,7,3,4,1,41.48,0.3846,0.1154,0.0897,7,156036.34999999998,0
C00947,high,ads,Bhubaneswar,29,female,24,49,317803,298164.02999999997,226007.21,72156.81999999999,24.2,12423.5,2025-06-29,2025-12-29,2,183,178,88,48,32,10,3,4,1,47.87,0.2697,0.1798,0.0562,6,49327.66,0
C00757,medium,ads,Hyderabad,36,female,24,45,317310,298660.61,229367.76,69292.84999999998,23.2,12444.19,2024-02-28,2025-12-10,21,651,343,169,89,56,29,3,4,1,13.46,0.2595,0.1633,0.0845,2,2866.71,0
C00721,medium,referral,Hyderabad,39,male,13,26,317305,292771.14999999997,235190.57,57580.57999999998,19.67,22520.86,2024-09-22,2025-11-30,31,434,200,96,57,26,21,3,4,1,10.93,0.285,0.13,0.105,1,4266.96,0
C00584,high,organic,Kolkata,38,female,22,44,317272,287065.85,223919.65,63146.2,22.0,13048.45,2025-07-22,2025-12-19,12,150,151,76,51,13,11,3,4,1,53.53,0.3377,0.0861,0.0728,12,124687.14,0
C00264,medium,ads,Bangalore,34,female,19,42,317167,282521.43,216994.58000000002,65526.84999999999,23.19,14869.55,2024-09-30,2025-12-30,1,456,201,93,55,34,19,3,4,1,15.21,0.2736,0.1692,0.0945,2,10414.24,0
C00537,medium,ads,Bhubaneswar,44,male,14,32,317100,289905.63999999996,224754.83000000002,65150.809999999976,22.47,20707.55,2025-02-11,2025-11-14,47,276,154,78,41,23,12,3,4,1,18.51,0.2662,0.1494,0.0779,0,0.0,1
C01209,medium,referral,Pune,38,male,18,35,313865,286892.84,213388.81,73504.03,25.62,15938.49,2024-09-03,2025-10-17,75,409,236,109,51,35,41,3,4,1,16.06,0.2161,0.1483,0.1737,2,41756.58,0
C00854,medium,ads,Kolkata,33,female,21,43,313657,285587.42,222024.11000000002,63563.309999999976,22.26,13599.4,2024-09-01,2025-12-11,20,466,228,116,59,34,19,3,4,1,16.45,0.2588,0.1491,0.0833,4,129175.39000000001,0
C01136,medium,referral,Kolkata,38,female,7,14,312472,270809.22,218199.01,52610.20999999999,19.43,38687.03,2025-04-03,2025-11-30,31,241,123,57,36,15,15,3,4,1,10.6,0.2927,0.122,0.122,1,9624.57,0
C00311,medium,organic,Ahmedabad,46,male,19,37,312168,282068.03,215149.52000000002,66918.51,23.72,14845.69,2024-07-02,2025-11-27,34,513,252,134,63,35,20,3,4,1,13.52,0.25,0.1389,0.0794,2,52733.53,0
C00701,medium,ads,Kolkata,31,female,16,31,312096,281918.61,218660.06,63258.55000000002,22.44,17619.91,2024-11-20,2025-12-26,5,401,183,90,43,33,17,3,4,1,14.56,0.235,0.1803,0.0929,4,31940.85,0
C00312,medium,ads,Mumbai,48,male,15,32,311920,295569.58,212213.74,83355.84,28.2,19704.64,2024-08-17,2025-12-02,29,472,223,98,66,32,27,3,4,1,11.6,0.296,0.1435,0.1211,1,108143.18999999999,0
C00839,medium,organic,Bhubaneswar,33,male,15,35,310786,258028.22,217268.47999999998,40759.740000000005,15.8,17201.88,2025-02-15,2025-12-30,1,318,149,67,41,22,19,3,4,1,17.22,0.2752,0.1477,0.1275,3,17623.52,0
C01145,medium,ads,Jaipur,48,other,21,49,310667,279690.8,224082.94,55607.86,19.88,13318.61,2024-08-02,2025-12-30,1,515,282,138,61,55,28,3,4,1,14.88,0.2163,0.195,0.0993,4,18072.18,0
C00361,medium,ads,Mumbai,29,female,17,33,309719,277745.97,217507.38,60238.59,21.69,16338.0,2024-10-31,2025-12-20,11,415,238,117,61,31,29,3,4,1,14.95,0.2563,0.1303,0.1218,1,2761.65,0
C00810,high,referral,Bhubaneswar,34,female,22,44,309526,282829.8,215723.27,67106.53,23.73,12855.9,2025-07-15,2025-12-20,11,158,186,92,52,29,13,3,4,1,50.82,0.2796,0.1559,0.0699,11,323809.43,0
C00453,medium,ads,Jaipur,34,male,15,28,306955,279149.93,222831.45,56318.47999999998,20.17,18610.0,2024-12-13,2025-12-18,13,370,190,90,52,26,22,3,4,1,14.8,0.2737,0.1368,0.1158,1,16858.600000000002,0
C00511,medium,ads,Pune,25,male,17,36,306811,282028.17,206572.22,75455.95,26.75,16589.89,2024-11-07,2025-12-29,2,417,214,104,57,36,17,3,4,1,14.88,0.2664,0.1682,0.0794,4,126675.0,0
C00369,medium,ads,Mumbai,34,female,10,24,305232,269986.17,208234.82,61751.34999999999,22.87,26998.62,2024-11-19,2025-10-27,65,342,185,93,54,22,16,3,4,1,10.67,0.2919,0.1189,0.0865,2,94142.46,0
C00379,medium,ads,Bangalore,18,male,13,27,304879,291089.78,216802.33,74287.45000000001,25.52,22391.52,2025-02-19,2025-09-27,95,220,150,73,38,28,11,3,4,1,21.57,0.2533,0.1867,0.0733,2,128118.26999999999,0
C00921,high,organic,Bhubaneswar,23,male,17,28,304081,277574.26,210438.34,67135.91999999998,24.19,16327.9,2025-07-13,2025-12-12,19,152,166,93,33,32,8,3,4,1,40.82,0.1988,0.1928,0.0482,15,223920.18,0
C00352,medium,ads,Hyderabad,38,female,18,33,302719,274451.55,210050.57,64400.97999999999,23.47,15247.31,2024-12-16,2025-12-07,24,356,172,78,51,27,16,3,4,1,18.46,0.2965,0.157,0.093,4,83784.17,0
C00366,medium,organic,Mumbai,39,male,28,59,300340,275573.05,209962.63,65610.41999999998,23.81,9841.89,2024-01-28,2025-11-30,31,672,309,142,87,49,31,3,4,1,15.21,0.2816,0.1586,0.1003,2,65875.98,0
C00227,medium,organic,Delhi,37,male,12,28,299296,287961.36,208582.69,79378.66999999997,27.57,23996.78,2025-03-08,2025-12-29,2,296,130,62,30,17,21,3,4,1,14.8,0.2308,0.1308,0.1615,2,32674.41,0
C00419,high,organic,Ahmedabad,39,male,18,29,296793,282683.01,202070.81,80612.2,28.52,15704.61,2025-07-29,2025-12-22,9,146,150,72,40,25,13,3,4,1,45.0,0.2667,0.1667,0.0867,9,216397.75,0
C00833,medium,referral,Bangalore,40,male,15,35,294312,265248.74,215094.02000000002,50154.71999999997,18.91,17683.25,2025-02-26,2025-12-29,2,306,149,68,40,29,12,3,4,1,17.89,0.2685,0.1946,0.0805,6,35350.32,0
C00242,medium,organic,Mumbai,39,male,27,54,294121,274205.52999999997,212651.67,61553.85999999999,22.45,10155.76,2024-05-20,2025-11-10,51,539,299,139,82,49,29,3,4,1,18.28,0.2742,0.1639,0.097,6,65374.54,0
C01005,medium,referral,Mumbai,36,female,19,37,293749,272239.88,197751.04,74488.84,27.36,14328.41,2024-04-17,2025-12-20,11,612,269,139,66,36,28,3,4,1,11.33,0.2454,0.1338,0.1041,2,4958.97,0
C00825,medium,referral,Jaipur,44,male,14,32,293396,264399.4,212544.0,51855.399999999994,19.61,18885.67,2024-07-26,2025-12-25,6,517,249,115,63,44,27,3,4,1,9.88,0.253,0.1767,0.1084,3,146621.3,0
C00603,medium,organic,Jaipur,18,female,14,32,292196,248333.76,211964.94,36368.82,14.65,17738.13,2024-08-21,2025-12-17,14,483,215,107,58,25,25,3,4,1,10.58,0.2698,0.1163,0.1163,3,42247.31,0
C00257,medium,organic,Chennai,28,male,13,26,290689,266569.01,214327.74000000002,52241.26999999998,19.6,20505.31,2024-12-04,2025-12-24,7,385,166,80,41,24,21,3,4,1,12.32,0.247,0.1446,0.1265,12,97308.79,0
C00853,medium,ads,Kolkata,42,male,11,22,290155,275631.39,201912.15,73719.23999999999,26.75,25057.4,2024-09-27,2025-11-27,34,426,212,107,51,36,18,3,4,1,9.42,0.2406,0.1698,0.0849,4,17750.6,0
C00465,medium,referral,Chennai,33,female,18,30,289327,271653.23,191405.34,80247.88999999998,29.54,15091.85,2024-11-01,2025-11-22,39,386,204,93,48,42,21,3,4,1,17.02,0.2353,0.2059,0.1029,4,40497.39,0
C00563,medium,organic,Pune,34,male,6,15,288798,277652.92,208834.16,68818.75999999997,24.79,46275.49,2025-05-23,2025-11-01,60,162,163,90,37,22,14,3,4,1,13.52,0.227,0.135,0.0859,2,60309.96,0
C00808,medium,ads,Delhi,46,male,13,24,288542,275192.71,192390.65,82802.06000000001,30.09,21168.67,2025-07-31,2025-12-07,24,129,111,53,32,16,10,3,4,1,36.78,0.2883,0.1441,0.0901,2,50989.11,0
C00300,medium,ads,Kolkata,27,female,15,32,287030,266105.86,198130.19999999998,67975.66,25.54,17740.39,2024-12-22,2025-12-14,17,357,190,96,50,25,19,3,4,1,15.34,0.2632,0.1316,0.1,1,16890.0,0
C00337,medium,organic,Chennai,56,female,8,17,286770,265376.3,202878.64,62497.66,23.55,33172.04,2025-08-27,2025-12-01,30,96,81,36,24,13,8,3,4,1,30.42,0.2963,0.1605,0.0988,1,35272.51,0
C00164,medium,ads,Kolkata,33,male,23,42,285492,268856.17,194146.07,74710.09999999999,27.79,11689.4,2024-02-09,2025-12-01,30,661,328,161,88,53,26,3,4,1,12.7,0.2683,0.1616,0.0793,4,33986.19,0
C00152,medium,organic,Bhubaneswar,23,other,8,16,284003,258789.24000000002,189116.99,69672.25,26.92,32348.66,2025-06-25,2025-11-11,50,139,93,47,26,13,7,3,4,1,21.01,0.2796,0.1398,0.0753,3,100970.93999999999,0
C00739,medium,ads,Hyderabad,28,female,16,29,283326,264099.98,199362.09,64737.89000000001,24.51,16506.25,2025-01-21,2025-12-08,23,321,162,82,40,25,15,3,4,1,18.19,0.2469,0.1543,0.0926,1,20645.399999999998,0
