interaction_id,customer_id,interaction_type,product_id,interaction_timestamp,channel,interaction_date,interaction_hour,interaction_month
22902,C00097,view,P0028,2024-10-07,web,2024-10-07,0,2024-10
22903,C00097,click,,2024-10-27,app,2024-10-27,0,2024-10
22904,C00097,view,P0117,2024-10-16,app,2024-10-16,0,2024-10
22905,C00097,click,P0120,2024-10-18,app,2024-10-18,0,2024-10
22906,C00097,view,P0027,2024-10-22,web,2024-10-22,0,2024-10
22907,C00097,view,,2024-10-25,app,2024-10-25,0,2024-10
22908,C00097,view,P0042,2024-10-16,web,2024-10-16,0,2024-10
22909,C00097,click,P0092,2024-10-11,web,2024-10-11,0,2024-10
22910,C00097,view,P0037,2024-10-26,web,2024-10-26,0,2024-10
22911,C00097,click,P0083,2024-10-09,app,2024-10-09,0,2024-10
22912,C00097,view,P0117,2024-10-29,web,2024-10-29,0,2024-10
22913,C00097,view,P0007,2024-10-14,app,2024-10-14,0,2024-10
22914,C00097,view,P0024,2024-10-27,app,2024-10-27,0,2024-10
22915,C00097,view,,2024-10-21,web,2024-10-21,0,2024-10
22916,C00097,add_to_cart,P0073,2024-10-29,web,2024-10-29,0,2024-10
22917,C00097,view,P0011,2024-10-16,web,2024-10-16,0,2024-10
22918,C00097,view,P0024,2024-10-01,web,2024-10-01,0,2024-10
22919,C00097,view,P0096,2024-10-23,web,2024-10-23,0,2024-10
22920,C00097,click,P0017,2024-10-08,app,2024-10-08,0,2024-10
22921,C00097,view,P0114,2024-10-23,web,2024-10-23,0,2024-10
22922,C00097,email_open,,2024-10-17,email,2024-10-17,0,2024-10
22923,C00097,view,,2024-11-26,web,2024-11-26,0,2024-11
22924,C00097,view,P0020,2024-11-25,web,2024-11-25,0,2024-11
22925,C00097,click,,2024-11-03,web,2024-11-03,0,2024-11
22926,C00097,click,P0061,2024-11-23,app,2024-11-23,0,2024-11
22927,C00097,add_to_cart,P0056,2024-11-24,web,2024-11-24,0,2024-11
22928,C00097,add_to_cart,P0032,2024-11-18,web,2024-11-18,0,2024-11
22929,C00097,click,P0072,2024-11-01,web,2024-11-01,0,2024-11
22930,C00097,add_to_cart,P0089,2024-11-28,web,2024-11-28,0,2024-11
22931,C00097,view,,2024-11-14,web,2024-11-14,0,2024-11
22932,C00097,view,,2024-11-27,app,2024-11-27,0,2024-11
22933,C00097,view,P0091,2024-11-10,app,2024-11-10,0,2024-11
22934,C00097,email_open,,2024-11-05,email,2024-11-05,0,2024-11
22935,C00097,click,P0018,2024-11-13,web,2024-11-13,0,2024-11
22936,C00097,view,P0103,2024-11-01,web,2024-11-01,0,2024-11
22937,C00097,view,P0070,2024-11-07,app,2024-11-07,0,2024-11
22938,C00097,add_to_cart,P0053,2024-11-06,web,2024-11-06,0,2024-11
22939,C00097,view,P0107,2024-11-10,web,2024-11-10,0,2024-11
22940,C00097,click,,2024-11-17,app,2024-11-17,0,2024-11
22941,C00097,view,P0041,2024-11-15,web,2024-11-15,0,2024-11
22942,C00097,click,P0007,2024-11-08,app,2024-11-08,0,2024-11
22943,C00097,click,P0045,2024-11-13,web,2024-11-13,0,2024-11
22944,C00097,view,P0093,2024-11-12,app,2024-11-12,0,2024-11
22945,C00097,click,,2024-11-26,web,2024-11-26,0,2024-11
22946,C00097,add_to_cart,,2024-11-05,web,2024-11-05,0,2024-11
22947,C00097,add_to_cart,,2024-11-04,app,2024-11-04,0,2024-11
22948,C00097,view,P0095,2024-11-11,web,2024-11-11,0,2024-11
22949,C00097,add_to_cart,P0112,2024-11-24,web,2024-11-24,0,2024-11
22950,C00097,click,P0017,2024-11-16,web,2024-11-16,0,2024-11
22951,C00097,view,,2024-11-28,app,2024-11-28,0,2024-11
22952,C00097,email_open,P0063,2024-11-18,email,2024-11-18,0,2024-11
22953,C00097,view,,2024-11-19,web,2024-11-19,0,2024-11
22954,C00097,click,P0097,2024-11-17,web,2024-11-17,0,2024-11
22955,C00097,view,P0053,2024-11-28,web,2024-11-28,0,2024-11
22956,C00097,view,,2024-11-07,web,2024-11-07,0,2024-11
22957,C00097,click,P0084,2024-11-17,app,2024-11-17,0,2024-11
22958,C00097,view,,2024-11-15,web,2024-11-15,0,2024-11
22959,C00097,add_to_cart,P0064,2024-11-19,app,2024-11-19,0,2024-11
22960,C00097,click,P0114,2024-11-18,app,2024-11-18,0,2024-11
22961,C00097,view,P0054,2024-12-09,web,2024-12-09,0,2024-12
22962,C00097,add_to_cart,P0014,2024-12-07,web,2024-12-07,0,2024-12
22963,C00097,click,P0078,2024-12-15,app,2024-12-15,0,2024-12
22964,C00097,click,P0001,2024-12-24,web,2024-12-24,0,2024-12
22965,C00097,email_open,P0078,2024-12-19,email,2024-12-19,0,2024-12
22966,C00097,click,P0077,2024-12-29,app,2024-12-29,0,2024-12
22967,C00097,click,P0058,2024-12-09,web,2024-12-09,0,2024-12
22968,C00097,email_open,P0080,2024-12-20,email,2024-12-20,0,2024-12
22969,C00097,click,P0120,2024-12-21,app,2024-12-21,0,2024-12
22970,C00097,click,P0011,2024-12-27,app,2024-12-27,0,2024-12
22971,C00097,email_open,P0114,2024-12-04,email,2024-12-04,0,2024-12
22972,C00097,view,P0030,2024-12-04,app,2024-12-04,0,2024-12
22973,C00097,view,P0032,2024-12-16,app,2024-12-16,0,2024-12
22974,C00097,view,P0042,2024-12-31,web,2024-12-31,0,2024-12
22975,C00097,view,P0049,2024-12-16,app,2024-12-16,0,2024-12
22976,C00097,view,P0070,2024-12-22,web,2024-12-22,0,2024-12
22977,C00097,click,,2024-12-04,web,2024-12-04,0,2024-12
22978,C00097,view,P0050,2024-12-24,app,2024-12-24,0,2024-12
22979,C00097,view,P0011,2024-12-17,web,2024-12-17,0,2024-12
22980,C00097,view,,2024-12-24,web,2024-12-24,0,2024-12
22981,C00097,view,P0026,2024-12-06,web,2024-12-06,0,2024-12
22982,C00097,view,P0039,2024-12-10,web,2024-12-10,0,2024-12
22983,C00097,view,,2024-12-01,app,2024-12-01,0,2024-12
22984,C00097,click,,2024-12-02,app,2024-12-02,0,2024-12
22985,C00097,view,,2024-12-09,web,2024-12-09,0,2024-12
22986,C00097,view,P0081,2024-12-20,web,2024-12-20,0,2024-12
22987,C00097,view,,2024-12-24,web,2024-12-24,0,2024-12
22988,C00097,view,P0024,2024-12-25,web,2024-12-25,0,2024-12
22989,C00097,view,P0006,2024-12-08,app,2024-12-08,0,2024-12
22990,C00097,click,,2024-12-11,web,2024-12-11,0,2024-12
22991,C00097,add_to_cart,P0092,2024-12-23,app,2024-12-23,0,2024-12
22992,C00097,view,P0047,2024-12-07,web,2024-12-07,0,2024-12
22993,C00097,view,,2024-12-16,app,2024-12-16,0,2024-12
22994,C00097,add_to_cart,P0042,2024-12-06,app,2024-12-06,0,2024-12
22995,C00097,click,,2024-12-20,app,2024-12-20,0,2024-12
22996,C00097,view,P0042,2024-12-01,web,2024-12-01,0,2024-12
22997,C00097,view,,2024-12-30,web,2024-12-30,0,2024-12
22998,C00097,click,P0005,2024-12-12,web,2024-12-12,0,2024-12
22999,C00097,add_to_cart,,2025-01-09,web,2025-01-09,0,2025-01
23000,C00097,click,,2025-01-22,web,2025-01-22,0,2025-01
23001,C00097,view,P0006,2025-01-27,web,2025-01-27,0,2025-01
23002,C00097,view,P0043,2025-01-03,app,2025-01-03,0,2025-01
23003,C00097,view,,2025-01-14,web,2025-01-14,0,2025-01
23004,C00097,view,P0054,2025-01-24,app,2025-01-24,0,2025-01
23005,C00097,view,P0084,2025-01-02,app,2025-01-02,0,2025-01
23006,C00097,view,P0055,2025-01-13,web,2025-01-13,0,2025-01
23007,C00097,click,P0011,2025-01-12,web,2025-01-12,0,2025-01
23008,C00097,email_open,P0036,2025-01-11,email,2025-01-11,0,2025-01
23009,C00097,view,,2025-01-27,app,2025-01-27,0,2025-01
23010,C00097,click,,2025-01-16,app,2025-01-16,0,2025-01
23011,C00097,view,P0083,2025-01-25,app,2025-01-25,0,2025-01
23012,C00097,view,,2025-01-14,app,2025-01-14,0,2025-01
23013,C00097,click,P0074,2025-01-11,web,2025-01-11,0,2025-01
23014,C00097,add_to_cart,P0011,2025-01-22,web,2025-01-22,0,2025-01
23015,C00097,view,P0008,2025-01-30,web,2025-01-30,0,2025-01
23016,C00097,click,P0095,2025-01-10,web,2025-01-10,0,2025-01
23017,C00097,click,P0018,2025-01-08,app,2025-01-08,0,2025-01
23018,C00097,add_to_cart,P0058,2025-01-27,app,2025-01-27,0,2025-01
23019,C00097,view,P0072,2025-01-22,web,2025-01-22,0,2025-01
23020,C00097,add_to_cart,P0040,2025-01-14,app,2025-01-14,0,2025-01
23021,C00097,view,,2025-01-24,web,2025-01-24,0,2025-01
23022,C00097,view,P0048,2025-01-16,web,2025-01-16,0,2025-01
23023,C00097,view,P0050,2025-01-01,app,2025-01-01,0,2025-01
23024,C00097,view,,2025-01-11,web,2025-01-11,0,2025-01
23025,C00097,view,,2025-02-20,app,2025-02-20,0,2025-02
23026,C00097,view,,2025-02-19,web,2025-02-19,0,2025-02
23027,C00097,view,P0102,2025-02-25,web,2025-02-25,0,2025-02
23028,C00097,click,P0113,2025-02-08,web,2025-02-08,0,2025-02
23029,C00097,view,,2025-02-01,web,2025-02-01,0,2025-02
23030,C00097,view,,2025-02-13,web,2025-02-13,0,2025-02
23031,C00097,view,P0037,2025-02-08,app,2025-02-08,0,2025-02
23032,C00097,view,P0117,2025-02-15,app,2025-02-15,0,2025-02
23033,C00097,email_open,,2025-02-03,email,2025-02-03,0,2025-02
23034,C00097,view,,2025-02-27,web,2025-02-27,0,2025-02
23035,C00097,click,P0104,2025-02-14,web,2025-02-14,0,2025-02
23036,C00097,view,P0039,2025-02-14,app,2025-02-14,0,2025-02
23037,C00097,add_to_cart,,2025-02-16,web,2025-02-16,0,2025-02
23038,C00097,view,P0101,2025-02-15,web,2025-02-15,0,2025-02
23039,C00097,view,P0101,2025-02-14,web,2025-02-14,0,2025-02
23040,C00097,click,P0039,2025-02-08,app,2025-02-08,0,2025-02
23041,C00097,view,,2025-02-24,app,2025-02-24,0,2025-02
23042,C00097,click,P0115,2025-02-04,web,2025-02-04,0,2025-02
23043,C00097,click,P0018,2025-02-26,app,2025-02-26,0,2025-02
23044,C00097,click,P0020,2025-02-19,web,2025-02-19,0,2025-02
23045,C00097,view,P0081,2025-02-20,app,2025-02-20,0,2025-02
23046,C00097,add_to_cart,P0106,2025-02-28,app,2025-02-28,0,2025-02
23047,C00097,view,P0103,2025-02-21,web,2025-02-21,0,2025-02
23048,C00097,view,P0118,2025-02-25,app,2025-02-25,0,2025-02
23049,C00097,view,,2025-02-21,web,2025-02-21,0,2025-02
23050,C00097,add_to_cart,P0037,2025-02-07,web,2025-02-07,0,2025-02
23051,C00097,view,P0114,2025-02-13,web,2025-02-13,0,2025-02
23052,C00097,click,P0003,2025-02-19,app,2025-02-19,0,2025-02
23053,C00097,view,,2025-02-26,web,2025-02-26,0,2025-02
23054,C00097,view,P0098,2025-02-08,app,2025-02-08,0,2025-02
23055,C00097,click,P0052,2025-02-28,app,2025-02-28,0,2025-02
23056,C00097,view,P0054,2025-02-05,web,2025-02-05,0,2025-02
23057,C00097,view,,2025-02-11,web,2025-02-11,0,2025-02
23058,C00097,view,P0066,2025-02-21,web,2025-02-21,0,2025-02
23059,C00097,email_open,,2025-02-23,email,2025-02-23,0,2025-02
23060,C00097,view,P0017,2025-02-01,web,2025-02-01,0,2025-02
23061,C00097,click,P0071,2025-02-20,web,2025-02-20,0,2025-02
23062,C00097,add_to_cart,P0038,2025-03-19,web,2025-03-19,0,2025-03
23063,C00097,add_to_cart,,2025-03-03,web,2025-03-03,0,2025-03
23064,C00097,view,P0091,2025-03-25,web,2025-03-25,0,2025-03
23065,C00097,click,P0053,2025-03-08,web,2025-03-08,0,2025-03
23066,C00097,add_to_cart,,2025-03-21,web,2025-03-21,0,2025-03
23067,C00097,click,P0025,2025-03-10,app,2025-03-10,0,2025-03
23068,C00097,click,P0030,2025-03-15,web,2025-03-15,0,2025-03
23069,C00097,email_open,P0014,2025-03-28,email,2025-03-28,0,2025-03
23070,C00097,view,P0084,2025-03-22,web,2025-03-22,0,2025-03
23071,C00097,click,P0030,2025-03-09,web,2025-03-09,0,2025-03
23072,C00097,email_open,,2025-03-01,email,2025-03-01,0,2025-03
23073,C00097,click,,2025-03-22,web,2025-03-22,0,2025-03
23074,C00097,view,P0047,2025-03-14,web,2025-03-14,0,2025-03
23075,C00097,add_to_cart,,2025-03-08,web,2025-03-08,0,2025-03
23076,C00097,view,,2025-03-19,app,2025-03-19,0,2025-03
23077,C00097,add_to_cart,P0093,2025-03-23,web,2025-03-23,0,2025-03
23078,C00097,click,P0098,2025-03-19,app,2025-03-19,0,2025-03
23079,C00097,view,P0090,2025-03-31,web,2025-03-31,0,2025-03
23080,C00097,click,P0019,2025-03-24,app,2025-03-24,0,2025-03
23081,C00097,email_open,P0108,2025-03-09,email,2025-03-09,0,2025-03
23082,C00097,view,P0094,2025-03-02,app,2025-03-02,0,2025-03
23083,C00097,email_open,P0055,2025-03-23,email,2025-03-23,0,2025-03
23084,C00097,click,,2025-03-20,app,2025-03-20,0,2025-03
23085,C00097,click,,2025-03-06,web,2025-03-06,0,2025-03
23086,C00097,click,P0099,2025-03-18,app,2025-03-18,0,2025-03
23087,C00097,click,P0038,2025-03-17,app,2025-03-17,0,2025-03
23088,C00097,email_open,P0117,2025-03-02,email,2025-03-02,0,2025-03
23089,C00097,view,P0016,2025-03-11,web,2025-03-11,0,2025-03
23090,C00097,view,,2025-03-05,web,2025-03-05,0,2025-03
23091,C00097,view,P0042,2025-03-10,web,2025-03-10,0,2025-03
23092,C00097,add_to_cart,P0052,2025-03-29,app,2025-03-29,0,2025-03
23093,C00097,add_to_cart,P0109,2025-03-06,app,2025-03-06,0,2025-03
23094,C00097,click,P0030,2025-03-23,app,2025-03-23,0,2025-03
23095,C00097,add_to_cart,,2025-03-22,app,2025-03-22,0,2025-03
23096,C00097,view,,2025-03-29,app,2025-03-29,0,2025-03
23097,C00097,click,,2025-04-22,web,2025-04-22,0,2025-04
23098,C00097,view,,2025-04-09,app,2025-04-09,0,2025-04
23099,C00097,click,P0007,2025-04-01,app,2025-04-01,0,2025-04
23100,C00097,view,,2025-04-29,web,2025-04-29,0,2025-04
23101,C00097,view,P0041,2025-04-27,web,2025-04-27,0,2025-04
23102,C00097,view,,2025-04-03,web,2025-04-03,0,2025-04
23103,C00097,click,P0113,2025-04-08,web,2025-04-08,0,2025-04
23104,C00097,email_open,P0017,2025-04-25,email,2025-04-25,0,2025-04
23105,C00097,view,P0070,2025-04-14,web,2025-04-14,0,2025-04
23106,C00097,add_to_cart,,2025-04-01,web,2025-04-01,0,2025-04
23107,C00097,view,P0031,2025-04-12,web,2025-04-12,0,2025-04
23108,C00097,click,P0115,2025-04-16,app,2025-04-16,0,2025-04
23109,C00097,email_open,P0055,2025-04-01,email,2025-04-01,0,2025-04
23110,C00097,add_to_cart,P0099,2025-04-30,web,2025-04-30,0,2025-04
23111,C00097,click,P0101,2025-04-05,app,2025-04-05,0,2025-04
23112,C00097,click,P0062,2025-04-07,web,2025-04-07,0,2025-04
23113,C00097,email_open,,2025-04-19,email,2025-04-19,0,2025-04
23114,C00097,click,P0101,2025-04-05,app,2025-04-05,0,2025-04
23115,C00097,view,P0118,2025-04-30,web,2025-04-30,0,2025-04
23116,C00097,add_to_cart,P0093,2025-04-18,app,2025-04-18,0,2025-04
23117,C00097,email_open,P0006,2025-04-29,email,2025-04-29,0,2025-04
23118,C00097,view,,2025-04-01,web,2025-04-01,0,2025-04
23119,C00097,click,,2025-04-12,app,2025-04-12,0,2025-04
23120,C00097,add_to_cart,P0072,2025-04-10,web,2025-04-10,0,2025-04
23121,C00097,view,P0030,2025-04-29,web,2025-04-29,0,2025-04
23122,C00097,view,P0067,2025-04-02,web,2025-04-02,0,2025-04
23123,C00097,view,P0112,2025-05-07,app,2025-05-07,0,2025-05
23124,C00097,add_to_cart,,2025-05-28,web,2025-05-28,0,2025-05
23125,C00097,view,,2025-05-25,app,2025-05-25,0,2025-05
23126,C00097,view,,2025-05-25,web,2025-05-25,0,2025-05
23127,C00097,add_to_cart,,2025-05-20,web,2025-05-20,0,2025-05
23128,C00097,click,,2025-05-05,web,2025-05-05,0,2025-05
23129,C00097,view,,2025-05-20,web,2025-05-20,0,2025-05
23130,C00097,click,P0065,2025-05-17,app,2025-05-17,0,2025-05
23131,C00097,view,,2025-05-23,web,2025-05-23,0,2025-05
23132,C00097,click,P0087,2025-05-16,web,2025-05-16,0,2025-05
23133,C00097,view,P0015,2025-05-13,web,2025-05-13,0,2025-05
23134,C00097,click,P0091,2025-05-29,web,2025-05-29,0,2025-05
23135,C00097,add_to_cart,P0006,2025-05-07,web,2025-05-07,0,2025-05
23136,C00097,email_open,P0019,2025-05-31,email,2025-05-31,0,2025-05
23137,C00097,view,P0049,2025-05-13,app,2025-05-13,0,2025-05
23138,C00097,click,P0046,2025-05-30,app,2025-05-30,0,2025-05
23139,C00097,click,P0105,2025-05-27,web,2025-05-27,0,2025-05
23140,C00097,add_to_cart,,2025-05-02,web,2025-05-02,0,2025-05
23141,C00097,add_to_cart,P0105,2025-05-17,app,2025-05-17,0,2025-05
23142,C00097,add_to_cart,P0112,2025-05-10,web,2025-05-10,0,2025-05
23143,C00097,view,,2025-05-28,web,2025-05-28,0,2025-05
23144,C00097,add_to_cart,P0050,2025-05-23,app,2025-05-23,0,2025-05
23145,C00097,view,P0065,2025-06-04,web,2025-06-04,0,2025-06
23146,C00097,view,P0042,2025-06-29,web,2025-06-29,0,2025-06
23147,C00097,email_open,,2025-06-08,email,2025-06-08,0,2025-06
23148,C00097,view,,2025-06-22,app,2025-06-22,0,2025-06
23149,C00097,view,,2025-06-26,web,2025-06-26,0,2025-06
23150,C00097,add_to_cart,P0018,2025-06-16,web,2025-06-16,0,2025-06
23151,C00097,email_open,P0024,2025-06-07,email,2025-06-07,0,2025-06
23152,C00097,click,,2025-06-24,app,2025-06-24,0,2025-06
23153,C00097,click,P0047,2025-06-08,web,2025-06-08,0,2025-06
23154,C00097,add_to_cart,P0082,2025-06-10,app,2025-06-10,0,2025-06
23155,C00097,view,,2025-06-05,web,2025-06-05,0,2025-06
23156,C00097,add_to_cart,P0077,2025-06-29,web,2025-06-29,0,2025-06
23157,C00097,click,,2025-06-05,web,2025-06-05,0,2025-06
23158,C00097,add_to_cart,,2025-06-17,app,2025-06-17,0,2025-06
23159,C00097,view,P0091,2025-06-17,web,2025-06-17,0,2025-06
23160,C00097,click,P0107,2025-06-28,web,2025-06-28,0,2025-06
23161,C00097,click,,2025-06-09,web,2025-06-09,0,2025-06
23162,C00097,view,,2025-06-11,web,2025-06-11,0,2025-06
23163,C00097,email_open,,2025-06-18,email,2025-06-18,0,2025-06
23164,C00097,view,P0011,2025-06-13,web,2025-06-13,0,2025-06
23165,C00097,email_open,P0011,2025-06-14,email,2025-06-14,0,2025-06
23166,C00097,click,P0054,2025-06-19,app,2025-06-19,0,2025-06
23167,C00097,view,,2025-06-06,web,2025-06-06,0,2025-06
23168,C00097,email_open,P0084,2025-06-10,email,2025-06-10,0,2025-06
23169,C00097,view,,2025-06-15,web,2025-06-15,0,2025-06
23170,C00097,view,P0100,2025-06-27,app,2025-06-27,0,2025-06
23171,C00097,view,P0102,2025-06-13,web,2025-06-13,0,2025-06
23172,C00097,click,P0018,2025-07-19,web,2025-07-19,0,2025-07
23173,C00097,view,,2025-07-10,web,2025-07-10,0,2025-07
23174,C00097,view,P0017,2025-07-06,app,2025-07-06,0,2025-07
23175,C00097,click,P0033,2025-07-26,web,2025-07-26,0,2025-07
23176,C00097,click,P0023,2025-07-24,web,2025-07-24,0,2025-07
23177,C00097,click,P0058,2025-07-30,web,2025-07-30,0,2025-07
23178,C00097,view,,2025-07-11,web,2025-07-11,0,2025-07
23179,C00097,view,,2025-07-23,web,2025-07-23,0,2025-07
23180,C00097,view,P0094,2025-07-11,app,2025-07-11,0,2025-07
23181,C00097,add_to_cart,P0087,2025-07-05,web,2025-07-05,0,2025-07
23182,C00097,view,P0063,2025-07-26,web,2025-07-26,0,2025-07
23183,C00097,add_to_cart,P0098,2025-07-23,web,2025-07-23,0,2025-07
23184,C00097,view,P0097,2025-07-31,app,2025-07-31,0,2025-07
23185,C00097,email_open,P0027,2025-07-02,email,2025-07-02,0,2025-07
23186,C00097,add_to_cart,P0023,2025-07-12,app,2025-07-12,0,2025-07
23187,C00097,view,,2025-07-04,web,2025-07-04,0,2025-07
23188,C00097,add_to_cart,,2025-07-25,web,2025-07-25,0,2025-07
23189,C00097,view,P0022,2025-07-14,app,2025-07-14,0,2025-07
23190,C00097,click,P0002,2025-07-07,web,2025-07-07,0,2025-07
23191,C00097,click,,2025-07-07,web,2025-07-07,0,2025-07
23192,C00097,add_to_cart,P0071,2025-07-11,web,2025-07-11,0,2025-07
23193,C00097,view,P0095,2025-07-27,web,2025-07-27,0,2025-07
23194,C00097,add_to_cart,P0115,2025-08-17,web,2025-08-17,0,2025-08
23195,C00097,add_to_cart,P0104,2025-08-29,web,2025-08-29,0,2025-08
23196,C00097,click,P0029,2025-08-01,app,2025-08-01,0,2025-08
23197,C00097,view,P0087,2025-08-26,web,2025-08-26,0,2025-08
23198,C00097,view,,2025-08-21,web,2025-08-21,0,2025-08
23199,C00097,view,,2025-08-28,app,2025-08-28,0,2025-08
23200,C00097,view,P0114,2025-08-04,web,2025-08-04,0,2025-08
23201,C00097,view,P0110,2025-08-18,web,2025-08-18,0,2025-08
23202,C00097,add_to_cart,P0060,2025-08-27,app,2025-08-27,0,2025-08
23203,C00097,view,P0111,2025-08-15,app,2025-08-15,0,2025-08
23204,C00097,view,P0102,2025-08-05,app,2025-08-05,0,2025-08
23205,C00097,view,P0112,2025-08-07,web,2025-08-07,0,2025-08
23206,C00097,view,P0022,2025-08-26,web,2025-08-26,0,2025-08
23207,C00097,add_to_cart,P0108,2025-08-12,web,2025-08-12,0,2025-08
23208,C00097,view,P0033,2025-08-22,web,2025-08-22,0,2025-08
23209,C00097,click,P0049,2025-08-10,web,2025-08-10,0,2025-08
23210,C00097,view,P0098,2025-08-17,app,2025-08-17,0,2025-08
23211,C00097,view,,2025-08-10,app,2025-08-10,0,2025-08
23212,C00097,add_to_cart,P0077,2025-08-18,app,2025-08-18,0,2025-08
23213,C00097,add_to_cart,P0033,2025-08-09,web,2025-08-09,0,2025-08
23214,C00097,add_to_cart,P0120,2025-08-22,app,2025-08-22,0,2025-08
23215,C00097,view,,2025-08-17,web,2025-08-17,0,2025-08
23216,C00097,click,,2025-08-31,web,2025-08-31,0,2025-08
23217,C00097,email_open,P0098,2025-08-09,email,2025-08-09,0,2025-08
23218,C00097,view,P0040,2025-08-04,app,2025-08-04,0,2025-08
23219,C00097,add_to_cart,P0036,2025-08-27,web,2025-08-27,0,2025-08
23220,C00097,view,,2025-08-14,web,2025-08-14,0,2025-08
23221,C00097,view,P0033,2025-08-15,app,2025-08-15,0,2025-08
23222,C00097,click,P0029,2025-08-14,app,2025-08-14,0,2025-08
23223,C00097,click,P0018,2025-08-06,web,2025-08-06,0,2025-08
23224,C00097,view,P0023,2025-08-15,web,2025-08-15,0,2025-08
23225,C00097,view,P0012,2025-08-27,web,2025-08-27,0,2025-08
23226,C00097,view,P0012,2025-08-28,web,2025-08-28,0,2025-08
23227,C00097,view,,2025-08-09,app,2025-08-09,0,2025-08
23228,C00097,view,,2025-08-31,web,2025-08-31,0,2025-08
23229,C00097,email_open,P0087,2025-08-17,email,2025-08-17,0,2025-08
23230,C00097,view,,2025-08-13,app,2025-08-13,0,2025-08
23231,C00097,view,P0061,2025-09-27,web,2025-09-27,0,2025-09
23232,C00097,click,,2025-09-29,web,2025-09-29,0,2025-09
23233,C00097,email_open,P0053,2025-09-20,email,2025-09-20,0,2025-09
23234,C00097,add_to_cart,P0035,2025-09-19,app,2025-09-19,0,2025-09
23235,C00097,view,P0104,2025-09-21,app,2025-09-21,0,2025-09
23236,C00097,click,P0075,2025-09-16,web,2025-09-16,0,2025-09
23237,C00097,view,P0056,2025-09-28,web,2025-09-28,0,2025-09
23238,C00097,view,P0109,2025-09-18,web,2025-09-18,0,2025-09
23239,C00097,click,P0110,2025-09-21,web,2025-09-21,0,2025-09
23240,C00097,view,P0080,2025-09-09,app,2025-09-09,0,2025-09
23241,C00097,add_to_cart,,2025-09-03,web,2025-09-03,0,2025-09
23242,C00097,view,,2025-09-02,app,2025-09-02,0,2025-09
23243,C00097,view,P0107,2025-09-06,web,2025-09-06,0,2025-09
23244,C00097,click,P0075,2025-09-22,web,2025-09-22,0,2025-09
23245,C00097,view,,2025-09-13,app,2025-09-13,0,2025-09
23246,C00097,view,P0002,2025-09-19,web,2025-09-19,0,2025-09
23247,C00097,add_to_cart,P0098,2025-09-02,web,2025-09-02,0,2025-09
23248,C00097,click,P0066,2025-09-25,web,2025-09-25,0,2025-09
23249,C00097,click,,2025-09-09,web,2025-09-09,0,2025-09
23250,C00097,email_open,,2025-09-15,email,2025-09-15,0,2025-09
23251,C00097,view,,2025-09-13,web,2025-09-13,0,2025-09
23252,C00097,view,P0092,2025-09-15,app,2025-09-15,0,2025-09
23253,C00097,view,,2025-09-10,web,2025-09-10,0,2025-09
23254,C00097,click,P0105,2025-09-28,app,2025-09-28,0,2025-09
23255,C00097,view,P0110,2025-09-15,app,2025-09-15,0,2025-09
23256,C00097,click,P0025,2025-09-21,web,2025-09-21,0,2025-09
23257,C00097,click,,2025-10-10,app,2025-10-10,0,2025-10
23258,C00097,view,,2025-10-12,web,2025-10-12,0,2025-10
23259,C00097,click,,2025-10-16,web,2025-10-16,0,2025-10
