transaction_id,customer_id,product_id,transaction_date,quantity,price,discount,launch_date,transaction_before_product_launch,gross_revenue,discount_amount,revenue,transaction_year,transaction_month
1375,C00056,P0110,2025-04-08,1,2108,0.08,2025-07-28,1,2108,168.64000000000001,1939.36,2025,2025-04
1376,C00056,P0079,2025-04-28,1,4936,0.27,2023-11-14,0,4936,1332.72,3603.2799999999997,2025,2025-04
1377,C00056,P0105,2025-07-05,3,49247,0.07,2024-07-04,0,147741,10341.87,137399.13,2025,2025-07
1378,C00056,P0069,2025-10-10,1,5639,0.08,2025-11-26,1,5639,451.12,5187.88,2025,2025-10
1379,C00056,P0013,2026-02-24,2,10349,0.08,2024-06-24,0,20698,1655.8400000000001,19042.16,2026,2026-02
1380,C00056,P0017,2026-02-12,1,9441,0.13,2023-10-15,0,9441,1227.3300000000002,8213.67,2026,2026-02
1381,C00056,P0076,2026-02-11,3,6650,0.0,2024-08-12,0,19950,0.0,19950.0,2026,2026-02
1382,C00056,P0111,2026-02-07,2,8250,0.26,2025-12-20,0,16500,4290.0,12210.0,2026,2026-02
1383,C00056,P0061,2026-03-31,3,2770,0.08,2026-03-24,0,8310,664.8000000000001,7645.2,2026,2026-03
1384,C00056,P0019,2026-03-16,3,4101,0.24,2025-08-02,0,12303,2952.72,9350.28,2026,2026-03
1385,C00057,P0101,2025-07-23,2,25363,0.09,2023-11-12,0,50726,4565.34,46160.66,2025,2025-07
1386,C00057,P0037,2025-08-30,3,2576,0.05,2024-10-15,0,7728,386.40000000000003,7341.6,2025,2025-08
1387,C00057,P0119,2025-09-19,1,45211,0.08,2024-02-18,0,45211,3616.88,41594.12,2025,2025-09
1388,C00057,P0005,2025-09-22,2,8411,0.08,2024-05-20,0,16822,1345.76,15476.24,2025,2025-09
1389,C00057,P0075,2025-10-26,3,3023,0.05,2023-10-15,0,9069,453.45000000000005,8615.55,2025,2025-10
1390,C00057,P0108,2025-10-10,1,11701,0.06,2025-08-27,0,11701,702.06,10998.94,2025,2025-10
1391,C00057,P0007,2025-11-15,1,16826,0.12,2024-03-14,0,16826,2019.12,14806.880000000001,2025,2025-11
1392,C00057,P0033,2025-11-07,3,1275,0.01,2026-03-20,1,3825,38.25,3786.75,2025,2025-11
1393,C00057,P0003,2025-12-22,2,49187,0.29,2025-11-01,0,98374,28528.46,69845.54000000001,2025,2025-12
1394,C00057,P0084,2026-01-15,3,4650,0.06,2025-11-20,0,13950,837.0,13113.0,2026,2026-01
1395,C00057,P0103,2026-01-27,2,2740,0.02,2024-03-11,0,5480,109.60000000000001,5370.4,2026,2026-01
1396,C00057,P0032,2026-01-13,2,1956,0.05,2025-01-29,0,3912,195.60000000000002,3716.4,2026,2026-01
1397,C00057,P0084,2026-01-23,3,4650,0.23,2025-11-20,0,13950,3208.5,10741.5,2026,2026-01
1398,C00057,P0108,2026-01-03,2,11701,0.12,2025-08-27,0,23402,2808.24,20593.760000000002,2026,2026-01
1399,C00057,P0074,2026-01-01,1,38139,0.03,2023-12-03,0,38139,1144.1699999999998,36994.83,2026,2026-01
1400,C00057,P0073,2026-01-26,1,4368,0.02,2025-05-28,0,4368,87.36,4280.64,2026,2026-01
1401,C00057,P0117,2026-01-13,3,22643,0.12,2025-09-07,0,67929,8151.48,59777.520000000004,2026,2026-01
1402,C00057,P0100,2026-02-01,2,2523,0.09,2023-11-19,0,5046,454.14,4591.86,2026,2026-02
1403,C00057,P0067,2026-03-10,1,2745,0.08,2024-12-26,0,2745,219.6,2525.4,2026,2026-03
1404,C00057,P0004,2026-03-27,1,16775,0.0,2025-03-03,0,16775,0.0,16775.0,2026,2026-03
1405,C00057,P0001,2026-03-14,1,4758,0.09,2025-12-12,0,4758,428.21999999999997,4329.78,2026,2026-03
1406,C00057,P0031,2026-03-05,3,28113,0.01,2023-09-14,0,84339,843.39,83495.61,2026,2026-03
1407,C00058,P0086,2025-05-20,2,41602,0.06,2025-11-17,1,83204,4992.24,78211.76,2025,2025-05
1408,C00058,P0094,2025-07-06,1,8333,0.02,2024-12-30,0,8333,166.66,8166.34,2025,2025-07
1409,C00058,P0057,2025-10-21,3,19313,0.02,2025-08-13,0,57939,1158.78,56780.22,2025,2025-10
1410,C00059,P0108,2024-04-23,1,11701,0.25,2025-08-27,1,11701,2925.25,8775.75,2024,2024-04
1411,C00059,P0038,2024-05-17,1,3819,0.04,2025-03-05,1,3819,152.76,3666.24,2024,2024-05
1412,C00059,P0049,2024-06-06,2,2611,0.2,2025-10-24,1,5222,1044.4,4177.6,2024,2024-06
1413,C00059,P0022,2024-06-24,3,2633,0.05,2024-12-22,1,7899,394.95000000000005,7504.05,2024,2024-06
1414,C00059,P0060,2024-06-16,1,11069,0.02,2025-11-05,1,11069,221.38,10847.62,2024,2024-06
1415,C00059,P0080,2024-07-12,1,2146,0.01,2024-09-22,1,2146,21.46,2124.54,2024,2024-07
1416,C00059,P0058,2024-09-04,2,450,0.04,2025-04-23,1,900,36.0,864.0,2024,2024-09
1417,C00059,P0034,2024-09-02,1,3950,0.06,2024-10-02,1,3950,237.0,3713.0,2024,2024-09
1418,C00059,P0057,2024-09-22,3,19313,0.01,2025-08-13,1,57939,579.39,57359.61,2024,2024-09
1419,C00059,P0041,2024-10-05,2,3073,0.21,2025-09-29,1,6146,1290.6599999999999,4855.34,2024,2024-10
1420,C00059,P0038,2024-10-08,2,3819,0.06,2025-03-05,1,7638,458.28,7179.72,2024,2024-10
1421,C00059,P0040,2024-11-11,3,7539,0.11,2025-10-18,1,22617,2487.87,20129.13,2024,2024-11
1422,C00059,P0006,2024-11-18,2,2561,0.08,2024-01-13,0,5122,409.76,4712.24,2024,2024-11
1423,C00059,P0030,2024-12-13,1,1840,0.1,2025-02-15,1,1840,184.0,1656.0,2024,2024-12
1424,C00059,P0010,2024-12-12,1,260,0.07,2025-01-06,1,260,18.200000000000003,241.8,2024,2024-12
1425,C00059,P0061,2025-01-17,2,2770,0.02,2026-03-24,1,5540,110.8,5429.2,2025,2025-01
1426,C00059,P0094,2025-03-21,2,8333,0.1,2024-12-30,0,16666,1666.6000000000001,14999.4,2025,2025-03
1427,C00059,P0100,2025-04-01,2,2523,0.06,2023-11-19,0,5046,302.76,4743.24,2025,2025-04
1428,C00059,P0009,2025-04-30,1,2189,0.03,2024-05-13,0,2189,65.67,2123.33,2025,2025-04
1429,C00059,P0009,2025-04-24,3,2189,0.01,2024-05-13,0,6567,65.67,6501.33,2025,2025-04
1430,C00059,P0094,2025-04-13,3,8333,0.02,2024-12-30,0,24999,499.98,24499.02,2025,2025-04
1431,C00059,P0058,2025-05-09,2,450,0.04,2025-04-23,0,900,36.0,864.0,2025,2025-05
1432,C00059,P0089,2025-06-06,1,1912,0.0,2024-10-30,0,1912,0.0,1912.0,2025,2025-06
1433,C00059,P0059,2025-06-01,3,2027,0.06,2024-09-03,0,6081,364.86,5716.14,2025,2025-06
1434,C00059,P0006,2025-07-20,2,2561,0.07,2024-01-13,0,5122,358.54,4763.46,2025,2025-07
1435,C00059,P0072,2025-07-28,2,42315,0.01,2024-09-05,0,84630,846.3000000000001,83783.7,2025,2025-07
1436,C00059,P0107,2025-07-21,3,4638,0.04,2024-08-31,0,13914,556.5600000000001,13357.44,2025,2025-07
1437,C00059,P0118,2025-09-17,3,3405,0.18,2024-06-29,0,10215,1838.7,8376.3,2025,2025-09
1438,C00059,P0049,2025-09-15,2,2611,0.24,2025-10-24,1,5222,1253.28,3968.7200000000003,2025,2025-09
1439,C00059,P0056,2025-09-05,2,33217,0.05,2026-01-07,1,66434,3321.7000000000003,63112.3,2025,2025-09
1440,C00059,P0095,2025-09-07,1,5462,0.03,2025-11-09,1,5462,163.85999999999999,5298.14,2025,2025-09
1441,C00059,P0069,2025-10-06,2,5639,0.26,2025-11-26,1,11278,2932.28,8345.72,2025,2025-10
1442,C00059,P0006,2025-10-29,3,2561,0.02,2024-01-13,0,7683,153.66,7529.34,2025,2025-10
1443,C00059,P0023,2025-11-04,1,2907,0.02,2025-04-30,0,2907,58.14,2848.86,2025,2025-11
1444,C00059,P0039,2025-12-31,3,4937,0.03,2025-02-20,0,14811,444.33,14366.67,2025,2025-12
1445,C00059,P0069,2026-03-23,2,5639,0.03,2025-11-26,0,11278,338.34,10939.66,2026,2026-03
1446,C00060,P0031,2025-02-01,2,28113,0.06,2023-09-14,0,56226,3373.56,52852.44,2025,2025-02
1447,C00061,P0092,2025-04-21,2,803,0.08,2024-07-26,0,1606,128.48,1477.52,2025,2025-04
1448,C00061,P0037,2025-04-01,2,2576,0.05,2024-10-15,0,5152,257.6,4894.4,2025,2025-04
1449,C00061,P0098,2025-05-16,2,924,0.12,2023-07-15,0,1848,221.76,1626.24,2025,2025-05
1450,C00061,P0032,2025-05-10,2,1956,0.06,2025-01-29,0,3912,234.72,3677.28,2025,2025-05
1451,C00061,P0037,2025-05-04,1,2576,0.01,2024-10-15,0,2576,25.76,2550.24,2025,2025-05
1452,C00061,P0060,2025-06-05,1,11069,0.08,2025-11-05,1,11069,885.52,10183.48,2025,2025-06
1453,C00061,P0041,2025-06-28,1,3073,0.02,2025-09-29,1,3073,61.46,3011.54,2025,2025-06
1454,C00061,P0073,2025-06-24,2,4368,0.23,2025-05-28,0,8736,2009.2800000000002,6726.719999999999,2025,2025-06
1455,C00061,P0004,2025-06-08,2,16775,0.24,2025-03-03,0,33550,8052.0,25498.0,2025,2025-06
1456,C00061,P0115,2025-06-12,1,7554,0.04,2023-12-13,0,7554,302.16,7251.84,2025,2025-06
1457,C00061,P0057,2025-07-22,2,19313,0.07,2025-08-13,1,38626,2703.82,35922.18,2025,2025-07
1458,C00061,P0088,2025-07-08,3,35723,0.02,2024-06-12,0,107169,2143.38,105025.62,2025,2025-07
1459,C00061,P0088,2025-07-13,3,35723,0.06,2024-06-12,0,107169,6430.139999999999,100738.86,2025,2025-07
1460,C00061,P0007,2025-07-28,3,16826,0.04,2024-03-14,0,50478,2019.1200000000001,48458.88,2025,2025-07
1461,C00061,P0057,2025-07-29,3,19313,0.05,2025-08-13,1,57939,2896.9500000000003,55042.05,2025,2025-07
1462,C00061,P0061,2025-07-06,1,2770,0.07,2026-03-24,1,2770,193.9,2576.1,2025,2025-07
1463,C00061,P0064,2025-08-16,2,26494,0.04,2025-12-09,1,52988,2119.52,50868.48,2025,2025-08
1464,C00061,P0082,2025-08-29,3,6509,0.2,2025-07-15,0,19527,3905.4,15621.6,2025,2025-08
1465,C00061,P0098,2025-08-01,2,924,0.07,2023-07-15,0,1848,129.36,1718.6399999999999,2025,2025-08
1466,C00061,P0067,2025-08-02,3,2745,0.09,2024-12-26,0,8235,741.15,7493.85,2025,2025-08
1467,C00061,P0024,2025-09-04,3,1856,0.06,2024-02-08,0,5568,334.08,5233.92,2025,2025-09
1468,C00061,P0002,2025-09-10,2,1370,0.04,2024-11-20,0,2740,109.60000000000001,2630.4,2025,2025-09
1469,C00061,P0104,2025-09-19,3,3266,0.01,2025-03-30,0,9798,97.98,9700.02,2025,2025-09
1470,C00061,P0062,2025-10-30,1,2148,0.08,2024-01-15,0,2148,171.84,1976.16,2025,2025-10
1471,C00061,P0101,2025-10-24,2,25363,0.09,2023-11-12,0,50726,4565.34,46160.66,2025,2025-10
1472,C00061,P0102,2025-10-18,1,7244,0.06,2024-08-06,0,7244,434.64,6809.36,2025,2025-10
1473,C00061,P0088,2025-10-19,3,35723,0.11,2024-06-12,0,107169,11788.59,95380.41,2025,2025-10
1474,C00061,P0086,2025-11-06,3,41602,0.08,2025-11-17,1,124806,9984.48,114821.52,2025,2025-11
1475,C00061,P0075,2025-12-02,1,3023,0.01,2023-10-15,0,3023,30.23,2992.77,2025,2025-12
1476,C00061,P0057,2025-12-17,2,19313,0.08,2025-08-13,0,38626,3090.08,35535.92,2025,2025-12
1477,C00061,P0033,2025-12-15,3,1275,0.05,2026-03-20,1,3825,191.25,3633.75,2025,2025-12
1478,C00061,P0002,2025-12-27,2,1370,0.02,2024-11-20,0,2740,54.800000000000004,2685.2,2025,2025-12
1479,C00061,P0116,2026-01-26,1,8497,0.17,2025-10-16,0,8497,1444.49,7052.51,2026,2026-01
1480,C00061,P0102,2026-01-08,1,7244,0.06,2024-08-06,0,7244,434.64,6809.36,2026,2026-01
1481,C00061,P0069,2026-01-27,2,5639,0.08,2025-11-26,0,11278,902.24,10375.76,2026,2026-01
1482,C00061,P0006,2026-01-30,1,2561,0.02,2024-01-13,0,2561,51.22,2509.78,2026,2026-01
1483,C00061,P0073,2026-02-06,3,4368,0.04,2025-05-28,0,13104,524.16,12579.84,2026,2026-02
1484,C00061,P0101,2026-02-12,1,25363,0.14,2023-11-12,0,25363,3550.82,21812.18,2026,2026-02
1485,C00061,P0012,2026-02-03,1,21340,0.18,2024-09-07,0,21340,3841.2,17498.8,2026,2026-02
1486,C00061,P0069,2026-02-22,1,5639,0.09,2025-11-26,0,5639,507.51,5131.49,2026,2026-02
1487,C00061,P0075,2026-02-18,1,3023,0.05,2023-10-15,0,3023,151.15,2871.85,2026,2026-02
1488,C00061,P0041,2026-02-02,1,3073,0.03,2025-09-29,0,3073,92.19,2980.81,2026,2026-02
1489,C00061,P0098,2026-02-06,1,924,0.03,2023-07-15,0,924,27.72,896.28,2026,2026-02
1490,C00061,P0110,2026-03-11,3,2108,0.05,2025-07-28,0,6324,316.20000000000005,6007.8,2026,2026-03
1491,C00062,P0042,2025-03-30,2,1953,0.05,2026-01-28,1,3906,195.3,3710.7,2025,2025-03
1492,C00062,P0080,2025-03-09,2,2146,0.03,2024-09-22,0,4292,128.76,4163.24,2025,2025-03
1493,C00062,P0023,2025-04-23,3,2907,0.03,2025-04-30,1,8721,261.63,8459.37,2025,2025-04
1494,C00062,P0017,2025-05-04,1,9441,0.05,2023-10-15,0,9441,472.05,8968.95,2025,2025-05
1495,C00062,P0098,2025-06-15,1,924,0.1,2023-07-15,0,924,92.4,831.6,2025,2025-06
1496,C00062,P0090,2025-07-05,2,1754,0.07,2025-04-09,0,3508,245.56000000000003,3262.44,2025,2025-07
1497,C00062,P0090,2025-08-09,3,1754,0.02,2025-04-09,0,5262,105.24000000000001,5156.76,2025,2025-08
1498,C00062,P0084,2025-08-01,3,4650,0.03,2025-11-20,1,13950,418.5,13531.5,2025,2025-08
1499,C00062,P0092,2025-08-05,3,803,0.15,2024-07-26,0,2409,361.34999999999997,2047.65,2025,2025-08
1500,C00062,P0057,2025-09-05,3,19313,0.09,2025-08-13,0,57939,5214.51,52724.49,2025,2025-09
1501,C00062,P0009,2025-10-29,2,2189,0.26,2024-05-13,0,4378,1138.28,3239.7200000000003,2025,2025-10
1502,C00062,P0101,2025-11-17,3,25363,0.21,2023-11-12,0,76089,15978.689999999999,60110.31,2025,2025-11
1503,C00062,P0065,2025-11-17,3,4389,0.23,2025-07-26,0,13167,3028.4100000000003,10138.59,2025,2025-11
1504,C00062,P0045,2026-02-21,2,3767,0.13,2025-04-25,0,7534,979.4200000000001,6554.58,2026,2026-02
1505,C00062,P0093,2026-03-14,1,9095,0.0,2025-08-07,0,9095,0.0,9095.0,2026,2026-03
1506,C00062,P0027,2026-03-04,2,7517,0.05,2026-03-09,1,15034,751.7,14282.3,2026,2026-03
1507,C00063,P0012,2025-05-31,3,21340,0.09,2024-09-07,0,64020,5761.8,58258.2,2025,2025-05
1508,C00063,P0008,2025-07-27,3,1087,0.2,2025-02-02,0,3261,652.2,2608.8,2025,2025-07
1509,C00063,P0035,2025-07-21,1,2894,0.05,2023-09-17,0,2894,144.70000000000002,2749.3,2025,2025-07
1510,C00063,P0009,2025-07-05,3,2189,0.01,2024-05-13,0,6567,65.67,6501.33,2025,2025-07
1511,C00063,P0089,2025-08-09,1,1912,0.08,2024-10-30,0,1912,152.96,1759.04,2025,2025-08
1512,C00063,P0026,2025-10-05,2,1435,0.05,2025-08-08,0,2870,143.5,2726.5,2025,2025-10
1513,C00063,P0005,2025-10-12,3,8411,0.03,2024-05-20,0,25233,756.99,24476.01,2025,2025-10
1514,C00063,P0029,2025-10-20,2,38761,0.04,2023-12-20,0,77522,3100.88,74421.12,2025,2025-10
1515,C00063,P0058,2025-11-24,3,450,0.04,2025-04-23,0,1350,54.0,1296.0,2025,2025-11
1516,C00063,P0091,2026-01-28,1,4994,0.03,2024-12-06,0,4994,149.82,4844.18,2026,2026-01
1517,C00063,P0096,2026-01-03,2,3723,0.15,2026-01-07,1,7446,1116.8999999999999,6329.1,2026,2026-01
1518,C00063,P0023,2026-03-31,2,2907,0.06,2025-04-30,0,5814,348.84,5465.16,2026,2026-03
1519,C00064,P0011,2024-02-14,2,7915,0.0,2024-02-13,0,15830,0.0,15830.0,2024,2024-02
1520,C00064,P0014,2024-02-21,1,5630,0.05,2024-09-03,1,5630,281.5,5348.5,2024,2024-02
1521,C00064,P0089,2024-02-27,1,1912,0.03,2024-10-30,1,1912,57.36,1854.64,2024,2024-02
1522,C00064,P0049,2024-02-08,3,2611,0.06,2025-10-24,1,7833,469.97999999999996,7363.02,2024,2024-02
1523,C00064,P0072,2024-02-15,2,42315,0.07,2024-09-05,1,84630,5924.1,78705.9,2024,2024-02
1524,C00064,P0094,2024-03-05,3,8333,0.02,2024-12-30,1,24999,499.98,24499.02,2024,2024-03
1525,C00064,P0092,2024-03-05,1,803,0.06,2024-07-26,1,803,48.18,754.82,2024,2024-03
1526,C00064,P0042,2024-03-19,1,1953,0.08,2026-01-28,1,1953,156.24,1796.76,2024,2024-03
1527,C00064,P0062,2024-03-07,1,2148,0.03,2024-01-15,0,2148,64.44,2083.56,2024,2024-03
1528,C00064,P0101,2024-03-08,2,25363,0.06,2023-11-12,0,50726,3043.56,47682.44,2024,2024-03
1529,C00064,P0083,2024-04-25,1,3718,0.03,2023-08-08,0,3718,111.53999999999999,3606.46,2024,2024-04
1530,C00064,P0007,2024-05-12,1,16826,0.08,2024-03-14,0,16826,1346.08,15479.92,2024,2024-05
1531,C00064,P0002,2024-05-19,1,1370,0.13,2024-11-20,1,1370,178.1,1191.9,2024,2024-05
1532,C00064,P0009,2024-07-11,2,2189,0.1,2024-05-13,0,4378,437.8,3940.2,2024,2024-07
1533,C00064,P0029,2024-07-01,2,38761,0.04,2023-12-20,0,77522,3100.88,74421.12,2024,2024-07
1534,C00064,P0085,2024-07-23,1,9976,0.03,2025-02-15,1,9976,299.28,9676.72,2024,2024-07
1535,C00064,P0026,2024-08-30,3,1435,0.06,2025-08-08,1,4305,258.3,4046.7,2024,2024-08
1536,C00064,P0109,2024-08-02,2,1820,0.07,2026-01-05,1,3640,254.8,3385.2,2024,2024-08
1537,C00064,P0041,2024-08-02,2,3073,0.17,2025-09-29,1,6146,1044.8200000000002,5101.18,2024,2024-08
1538,C00064,P0045,2024-08-23,1,3767,0.17,2025-04-25,1,3767,640.3900000000001,3126.6099999999997,2024,2024-08
1539,C00064,P0052,2024-08-25,1,2681,0.03,2024-05-18,0,2681,80.42999999999999,2600.57,2024,2024-08
1540,C00064,P0113,2024-09-29,2,1249,0.03,2023-12-13,0,2498,74.94,2423.06,2024,2024-09
1541,C00064,P0011,2024-09-08,3,7915,0.09,2024-02-13,0,23745,2137.0499999999997,21607.95,2024,2024-09
1542,C00064,P0095,2024-09-29,3,5462,0.23,2025-11-09,1,16386,3768.78,12617.22,2024,2024-09
1543,C00064,P0024,2024-09-02,1,1856,0.01,2024-02-08,0,1856,18.56,1837.44,2024,2024-09
1544,C00064,P0040,2024-09-27,3,7539,0.09,2025-10-18,1,22617,2035.53,20581.47,2024,2024-09
1545,C00064,P0050,2024-10-15,1,14239,0.0,2024-06-06,0,14239,0.0,14239.0,2024,2024-10
1546,C00064,P0080,2024-10-01,3,2146,0.0,2024-09-22,0,6438,0.0,6438.0,2024,2024-10
1547,C00064,P0011,2024-10-10,3,7915,0.01,2024-02-13,0,23745,237.45000000000002,23507.55,2024,2024-10
1548,C00064,P0118,2024-10-01,3,3405,0.21,2024-06-29,0,10215,2145.15,8069.85,2024,2024-10
1549,C00064,P0018,2024-10-30,3,17921,0.29,2024-05-17,0,53763,15591.269999999999,38171.73,2024,2024-10
1550,C00064,P0040,2024-11-11,1,7539,0.05,2025-10-18,1,7539,376.95000000000005,7162.05,2024,2024-11
1551,C00064,P0012,2024-12-08,1,21340,0.22,2024-09-07,0,21340,4694.8,16645.2,2024,2024-12
1552,C00064,P0077,2024-12-08,3,17868,0.09,2024-04-17,0,53604,4824.36,48779.64,2024,2024-12
1553,C00064,P0008,2024-12-16,2,1087,0.03,2025-02-02,1,2174,65.22,2108.78,2024,2024-12
1554,C00064,P0026,2024-12-29,3,1435,0.06,2025-08-08,1,4305,258.3,4046.7,2024,2024-12
1555,C00064,P0084,2024-12-02,3,4650,0.05,2025-11-20,1,13950,697.5,13252.5,2024,2024-12
1556,C00064,P0083,2025-01-23,1,3718,0.09,2023-08-08,0,3718,334.62,3383.38,2025,2025-01
1557,C00064,P0019,2025-01-20,2,4101,0.07,2025-08-02,1,8202,574.1400000000001,7627.86,2025,2025-01
1558,C00064,P0075,2025-01-07,1,3023,0.03,2023-10-15,0,3023,90.69,2932.31,2025,2025-01
1559,C00064,P0002,2025-02-25,1,1370,0.08,2024-11-20,0,1370,109.60000000000001,1260.4,2025,2025-02
1560,C00064,P0053,2025-03-14,3,11969,0.05,2025-04-04,1,35907,1795.3500000000001,34111.65,2025,2025-03
1561,C00064,P0093,2025-03-28,3,9095,0.01,2025-08-07,1,27285,272.85,27012.15,2025,2025-03
1562,C00064,P0098,2025-04-21,1,924,0.03,2023-07-15,0,924,27.72,896.28,2025,2025-04
1563,C00064,P0080,2025-04-25,3,2146,0.03,2024-09-22,0,6438,193.14,6244.86,2025,2025-04
1564,C00064,P0001,2025-04-13,1,4758,0.2,2025-12-12,1,4758,951.6,3806.4,2025,2025-04
1565,C00064,P0062,2025-04-22,1,2148,0.07,2024-01-15,0,2148,150.36,1997.6399999999999,2025,2025-04
1566,C00064,P0113,2025-04-04,1,1249,0.18,2023-12-13,0,1249,224.82,1024.18,2025,2025-04
1567,C00064,P0110,2025-05-07,2,2108,0.06,2025-07-28,1,4216,252.95999999999998,3963.04,2025,2025-05
1568,C00064,P0050,2025-05-02,2,14239,0.1,2024-06-06,0,28478,2847.8,25630.2,2025,2025-05
1569,C00064,P0003,2025-05-23,1,49187,0.09,2025-11-01,1,49187,4426.83,44760.17,2025,2025-05
1570,C00064,P0090,2025-06-16,2,1754,0.15,2025-04-09,0,3508,526.1999999999999,2981.8,2025,2025-06
1571,C00064,P0052,2025-06-07,1,2681,0.3,2024-05-18,0,2681,804.3,1876.7,2025,2025-06
1572,C00064,P0027,2025-06-18,3,7517,0.05,2026-03-09,1,22551,1127.55,21423.45,2025,2025-06
1573,C00064,P0056,2025-07-28,1,33217,0.05,2026-01-07,1,33217,1660.8500000000001,31556.15,2025,2025-07
1574,C00064,P0093,2025-07-05,3,9095,0.07,2025-08-07,1,27285,1909.9500000000003,25375.05,2025,2025-07
1575,C00064,P0104,2025-07-13,3,3266,0.01,2025-03-30,0,9798,97.98,9700.02,2025,2025-07
1576,C00064,P0040,2025-08-10,1,7539,0.13,2025-10-18,1,7539,980.07,6558.93,2025,2025-08
1577,C00064,P0060,2025-08-01,3,11069,0.04,2025-11-05,1,33207,1328.28,31878.72,2025,2025-08
1578,C00064,P0054,2025-08-13,3,1408,0.04,2023-11-21,0,4224,168.96,4055.04,2025,2025-08
1579,C00064,P0026,2025-08-21,2,1435,0.07,2025-08-08,0,2870,200.9,2669.1,2025,2025-08
1580,C00064,P0075,2025-09-21,3,3023,0.14,2023-10-15,0,9069,1269.66,7799.34,2025,2025-09
1581,C00064,P0009,2025-09-14,1,2189,0.28,2024-05-13,0,2189,612.9200000000001,1576.08,2025,2025-09
1582,C00064,P0029,2025-09-12,1,38761,0.29,2023-12-20,0,38761,11240.689999999999,27520.31,2025,2025-09
1583,C00064,P0057,2025-09-26,2,19313,0.05,2025-08-13,0,38626,1931.3000000000002,36694.7,2025,2025-09
1584,C00064,P0024,2025-10-26,2,1856,0.02,2024-02-08,0,3712,74.24,3637.76,2025,2025-10
1585,C00064,P0100,2025-10-30,1,2523,0.09,2023-11-19,0,2523,227.07,2295.93,2025,2025-10
1586,C00064,P0013,2025-10-06,1,10349,0.1,2024-06-24,0,10349,1034.9,9314.1,2025,2025-10
1587,C00064,P0035,2025-10-14,2,2894,0.02,2023-09-17,0,5788,115.76,5672.24,2025,2025-10
1588,C00064,P0088,2025-11-12,2,35723,0.09,2024-06-12,0,71446,6430.139999999999,65015.86,2025,2025-11
1589,C00064,P0004,2025-12-06,1,16775,0.01,2025-03-03,0,16775,167.75,16607.25,2025,2025-12
1590,C00064,P0071,2025-12-12,2,30313,0.08,2026-03-19,1,60626,4850.08,55775.92,2025,2025-12
1591,C00064,P0050,2025-12-13,3,14239,0.03,2024-06-06,0,42717,1281.51,41435.49,2025,2025-12
1592,C00064,P0070,2025-12-18,3,2480,0.08,2024-07-27,0,7440,595.2,6844.8,2025,2025-12
1593,C00064,P0005,2025-12-13,1,8411,0.07,2024-05-20,0,8411,588.7700000000001,7822.23,2025,2025-12
1594,C00064,P0004,2025-12-12,3,16775,0.08,2025-03-03,0,50325,4026.0,46299.0,2025,2025-12
1595,C00064,P0007,2026-01-03,1,16826,0.04,2024-03-14,0,16826,673.04,16152.96,2026,2026-01
1596,C00064,P0096,2026-01-13,3,3723,0.0,2026-01-07,0,11169,0.0,11169.0,2026,2026-01
1597,C00064,P0101,2026-01-09,1,25363,0.05,2023-11-12,0,25363,1268.15,24094.85,2026,2026-01
1598,C00064,P0023,2026-02-27,1,2907,0.1,2025-04-30,0,2907,290.7,2616.3,2026,2026-02
1599,C00064,P0077,2026-02-02,1,17868,0.05,2024-04-17,0,17868,893.4000000000001,16974.6,2026,2026-02
1600,C00064,P0020,2026-02-12,1,1264,0.1,2025-05-08,0,1264,126.4,1137.6,2026,2026-02
1601,C00064,P0040,2026-03-22,3,7539,0.07,2025-10-18,0,22617,1583.19,21033.81,2026,2026-03
1602,C00065,P0084,2024-09-19,2,4650,0.02,2025-11-20,1,9300,186.0,9114.0,2024,2024-09
1603,C00065,P0029,2024-10-18,1,38761,0.09,2023-12-20,0,38761,3488.49,35272.51,2024,2024-10
1604,C00065,P0038,2024-11-18,3,3819,0.07,2025-03-05,1,11457,801.9900000000001,10655.01,2024,2024-11
1605,C00065,P0077,2024-12-20,2,17868,0.06,2024-04-17,0,35736,2144.16,33591.84,2024,2024-12
1606,C00065,P0077,2024-12-15,3,17868,0.15,2024-04-17,0,53604,8040.599999999999,45563.4,2024,2024-12
1607,C00065,P0082,2025-01-02,2,6509,0.02,2025-07-15,1,13018,260.36,12757.64,2025,2025-01
1608,C00065,P0036,2025-02-18,2,2526,0.05,2024-03-23,0,5052,252.60000000000002,4799.4,2025,2025-02
1609,C00065,P0104,2025-03-27,2,3266,0.05,2025-03-30,1,6532,326.6,6205.4,2025,2025-03
1610,C00065,P0066,2025-03-03,1,2073,0.0,2025-04-09,1,2073,0.0,2073.0,2025,2025-03
1611,C00065,P0092,2025-05-17,3,803,0.02,2024-07-26,0,2409,48.18,2360.82,2025,2025-05
1612,C00065,P0096,2025-05-20,2,3723,0.12,2026-01-07,1,7446,893.52,6552.48,2025,2025-05
1613,C00065,P0072,2025-05-14,3,42315,0.03,2024-09-05,0,126945,3808.35,123136.65,2025,2025-05
1614,C00065,P0011,2025-05-04,3,7915,0.15,2024-02-13,0,23745,3561.75,20183.25,2025,2025-05
1615,C00065,P0095,2025-08-24,3,5462,0.09,2025-11-09,1,16386,1474.74,14911.26,2025,2025-08
1616,C00065,P0016,2025-08-18,2,14117,0.14,2024-02-11,0,28234,3952.76,24281.239999999998,2025,2025-08
