customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender,signup_year,signup_month
C02319,2025-12-02,medium,Ahmedabad,ads,18,female,2025,2025-12
C02320,2025-02-10,low,Ahmedabad,referral,40,male,2025,2025-02
C02321,2025-10-27,low,Ahmedabad,referral,18,male,2025,2025-10
C02322,2024-07-14,medium,Kolkata,referral,33,male,2024,2024-07
C02323,2025-04-10,low,Pune,organic,40,female,2025,2025-04
C02324,2024-11-06,high,Bhubaneswar,organic,23,male,2024,2024-11
C02325,2024-09-18,medium,Chennai,referral,44,male,2024,2024-09
C02326,2025-02-22,high,Delhi,referral,40,female,2025,2025-02
C02327,2025-02-09,low,Ahmedabad,ads,38,female,2025,2025-02
C02328,2024-05-22,medium,Hyderabad,ads,41,female,2024,2024-05
C02329,2024-12-07,medium,Bangalore,organic,31,male,2024,2024-12
C02330,2024-11-11,low,Bangalore,referral,36,female,2024,2024-11
C02331,2024-04-10,high,Jaipur,organic,35,female,2024,2024-04
C02332,2024-08-31,high,Delhi,organic,34,female,2024,2024-08
C02333,2025-05-04,low,Bhubaneswar,ads,28,female,2025,2025-05
C02334,2024-01-12,medium,Mumbai,organic,22,female,2024,2024-01
C02335,2024-08-26,high,Delhi,referral,31,female,2024,2024-08
C02336,2025-07-14,medium,Pune,organic,31,male,2025,2025-07
C02337,2024-02-11,medium,Ahmedabad,organic,27,female,2024,2024-02
C02338,2025-11-08,high,Hyderabad,ads,43,female,2025,2025-11
C02339,2025-08-16,medium,Bhubaneswar,ads,23,female,2025,2025-08
C02340,2025-03-04,high,Bhubaneswar,organic,33,female,2025,2025-03
C02341,2024-06-06,medium,Ahmedabad,ads,46,female,2024,2024-06
C02342,2024-08-03,low,Pune,ads,44,female,2024,2024-08
C02343,2025-10-31,low,Ahmedabad,referral,47,male,2025,2025-10
C02344,2025-04-06,medium,Ahmedabad,organic,29,female,2025,2025-04
C02345,2024-05-13,high,Delhi,referral,42,male,2024,2024-05
C02346,2024-03-07,low,Hyderabad,ads,24,other,2024,2024-03
C02347,2024-01-07,medium,Bhubaneswar,organic,32,female,2024,2024-01
C02348,2025-06-09,high,Jaipur,organic,33,female,2025,2025-06
C02349,2024-03-13,low,Ahmedabad,ads,29,male,2024,2024-03
C02350,2025-02-02,low,Kolkata,organic,31,male,2025,2025-02
C02351,2025-02-08,low,Mumbai,organic,30,female,2025,2025-02
C02352,2025-11-05,low,Ahmedabad,organic,25,male,2025,2025-11
C02353,2025-07-31,medium,Ahmedabad,ads,43,male,2025,2025-07
C02354,2024-05-09,medium,Bhubaneswar,ads,33,female,2024,2024-05
C02355,2025-04-10,medium,Bangalore,organic,37,male,2025,2025-04
C02356,2024-07-24,medium,Chennai,ads,36,male,2024,2024-07
C02357,2024-09-22,medium,Mumbai,ads,35,female,2024,2024-09
C02358,2025-06-20,low,Bangalore,organic,35,female,2025,2025-06
C02359,2024-09-09,low,Delhi,referral,31,female,2024,2024-09
C02360,2024-10-15,medium,Kolkata,ads,49,other,2024,2024-10
C02361,2024-06-12,low,Chennai,referral,42,female,2024,2024-06
C02362,2024-04-04,low,Mumbai,organic,35,male,2024,2024-04
C02363,2024-04-19,medium,Bangalore,referral,30,female,2024,2024-04
C02364,2024-12-01,medium,Hyderabad,ads,33,male,2024,2024-12
C02365,2024-08-25,medium,Hyderabad,ads,39,male,2024,2024-08
C02366,2025-01-15,medium,Pune,ads,49,male,2025,2025-01
C02367,2025-03-11,high,Ahmedabad,organic,21,female,2025,2025-03
C02368,2025-04-27,medium,Kolkata,referral,41,female,2025,2025-04
C02369,2024-01-25,medium,Chennai,ads,46,male,2024,2024-01
C02370,2025-10-14,medium,Mumbai,organic,20,male,2025,2025-10
C02371,2024-04-26,low,Hyderabad,organic,33,female,2024,2024-04
C02372,2025-04-26,high,Kolkata,organic,24,male,2025,2025-04
C02373,2025-01-26,low,Chennai,ads,39,female,2025,2025-01
C02374,2025-06-20,medium,Pune,ads,31,male,2025,2025-06
C02375,2024-03-19,high,Hyderabad,ads,33,male,2024,2024-03
C02376,2025-08-02,low,Bhubaneswar,organic,30,male,2025,2025-08
C02377,2024-06-21,medium,Hyderabad,ads,42,male,2024,2024-06
C02378,2024-01-12,medium,Jaipur,ads,37,female,2024,2024-01
C02379,2024-05-07,low,Bhubaneswar,organic,37,female,2024,2024-05
C02380,2025-08-30,medium,Kolkata,organic,36,female,2025,2025-08
C02381,2024-04-01,medium,Pune,organic,40,female,2024,2024-04
C02382,2025-10-14,high,Bangalore,referral,32,female,2025,2025-10
C02383,2025-06-26,low,Delhi,ads,52,male,2025,2025-06
C02384,2025-06-15,medium,Ahmedabad,referral,22,female,2025,2025-06
C02385,2025-10-19,medium,Ahmedabad,organic,18,female,2025,2025-10
C02386,2025-03-22,medium,Hyderabad,referral,18,male,2025,2025-03
C02387,2025-01-24,medium,Mumbai,ads,18,male,2025,2025-01
C02388,2025-11-02,low,Bhubaneswar,ads,41,other,2025,2025-11
C02389,2024-02-12,medium,Jaipur,organic,40,female,2024,2024-02
C02390,2024-09-10,medium,Hyderabad,ads,47,male,2024,2024-09
C02391,2024-05-09,medium,Pune,referral,24,male,2024,2024-05
C02392,2024-02-29,low,Delhi,organic,42,male,2024,2024-02
C02393,2025-10-24,medium,Bangalore,organic,35,male,2025,2025-10
C02394,2025-04-11,low,Delhi,ads,36,male,2025,2025-04
C02395,2024-10-13,low,Jaipur,referral,41,male,2024,2024-10
C02396,2025-05-31,medium,Delhi,ads,27,male,2025,2025-05
C02397,2025-04-11,medium,Delhi,organic,60,female,2025,2025-04
C02398,2024-12-10,medium,Kolkata,ads,48,male,2024,2024-12
C02399,2025-10-03,low,Pune,organic,29,male,2025,2025-10
C02400,2025-01-16,medium,Pune,referral,24,male,2025,2025-01
C02401,2025-11-20,medium,Chennai,ads,34,male,2025,2025-11
C02402,2024-09-09,low,Hyderabad,ads,36,male,2024,2024-09
C02403,2024-02-25,medium,Mumbai,organic,45,female,2024,2024-02
C02404,2025-04-07,medium,Chennai,referral,23,male,2025,2025-04
C02405,2025-04-01,medium,Pune,ads,37,male,2025,2025-04
C02406,2024-03-23,high,Ahmedabad,referral,19,female,2024,2024-03
C02407,2024-04-08,low,Hyderabad,ads,39,female,2024,2024-04
C02408,2024-05-28,high,Jaipur,referral,33,male,2024,2024-05
C02409,2024-11-24,medium,Kolkata,referral,54,male,2024,2024-11
C02410,2024-06-04,low,Bangalore,organic,19,other,2024,2024-06
C02411,2024-07-08,medium,Ahmedabad,referral,48,other,2024,2024-07
C02412,2025-05-08,low,Pune,organic,18,male,2025,2025-05
C02413,2024-09-19,low,Hyderabad,ads,21,male,2024,2024-09
C02414,2024-03-20,medium,Pune,referral,18,female,2024,2024-03
C02415,2025-02-03,high,Bhubaneswar,organic,37,female,2025,2025-02
C02416,2025-08-31,low,Chennai,ads,23,male,2025,2025-08
C02417,2024-09-16,medium,Bangalore,ads,21,female,2024,2024-09
C02418,2025-09-06,high,Bangalore,ads,37,male,2025,2025-09
C02419,2025-07-05,low,Mumbai,referral,39,male,2025,2025-07
C02420,2024-04-10,high,Bhubaneswar,ads,35,female,2024,2024-04
C02421,2024-12-24,low,Delhi,referral,33,female,2024,2024-12
C02422,2025-01-14,high,Bhubaneswar,organic,53,male,2025,2025-01
C02423,2024-08-08,high,Bangalore,organic,36,female,2024,2024-08
C02424,2025-02-23,high,Ahmedabad,ads,43,male,2025,2025-02
C02425,2024-05-03,low,Mumbai,ads,36,male,2024,2024-05
C02426,2025-02-25,medium,Jaipur,organic,24,female,2025,2025-02
C02427,2024-08-18,low,Ahmedabad,ads,40,male,2024,2024-08
C02428,2025-11-20,medium,Hyderabad,organic,28,female,2025,2025-11
C02429,2024-03-03,medium,Delhi,ads,34,male,2024,2024-03
C02430,2025-04-29,medium,Chennai,organic,38,male,2025,2025-04
C02431,2025-09-19,medium,Jaipur,ads,18,female,2025,2025-09
C02432,2025-12-03,medium,Ahmedabad,ads,18,male,2025,2025-12
C02433,2025-07-27,medium,Hyderabad,referral,44,male,2025,2025-07
C02434,2025-04-27,medium,Pune,ads,28,female,2025,2025-04
C02435,2025-06-02,low,Kolkata,ads,28,male,2025,2025-06
C02436,2024-06-03,high,Delhi,referral,36,male,2024,2024-06
C02437,2024-04-01,low,Chennai,ads,31,female,2024,2024-04
C02438,2025-06-09,high,Mumbai,organic,39,male,2025,2025-06
C02439,2025-03-30,medium,Bhubaneswar,referral,34,female,2025,2025-03
C02440,2025-08-20,medium,Kolkata,ads,36,female,2025,2025-08
C02441,2025-10-06,medium,Delhi,ads,27,male,2025,2025-10
C02442,2025-05-24,medium,Jaipur,ads,36,male,2025,2025-05
C02443,2024-07-01,medium,Pune,referral,46,female,2024,2024-07
C02444,2025-01-20,medium,Mumbai,referral,29,male,2025,2025-01
C02445,2025-07-27,low,Bangalore,referral,44,female,2025,2025-07
C02446,2025-12-31,medium,Ahmedabad,organic,34,male,2025,2025-12
C02447,2025-02-08,low,Ahmedabad,ads,42,male,2025,2025-02
C02448,2024-09-02,medium,Mumbai,organic,36,male,2024,2024-09
C02449,2025-08-13,medium,Bangalore,organic,34,female,2025,2025-08
C02450,2025-10-22,medium,Ahmedabad,referral,38,male,2025,2025-10
C02451,2025-10-11,medium,Delhi,organic,47,female,2025,2025-10
C02452,2025-04-15,medium,Mumbai,ads,37,female,2025,2025-04
C02453,2025-02-26,medium,Mumbai,ads,39,male,2025,2025-02
C02454,2024-03-05,high,Jaipur,ads,31,male,2024,2024-03
C02455,2024-01-13,medium,Bangalore,organic,50,male,2024,2024-01
C02456,2024-07-31,high,Jaipur,organic,41,female,2024,2024-07
C02457,2024-08-29,medium,Bangalore,ads,35,female,2024,2024-08
C02458,2025-05-07,medium,Jaipur,organic,33,male,2025,2025-05
C02459,2024-07-31,low,Mumbai,referral,44,male,2024,2024-07
C02460,2025-11-23,low,Bhubaneswar,referral,28,male,2025,2025-11
C02461,2024-12-03,high,Bhubaneswar,ads,18,male,2024,2024-12
C02462,2024-06-21,low,Bhubaneswar,referral,35,female,2024,2024-06
C02463,2025-11-02,low,Mumbai,organic,46,male,2025,2025-11
C02464,2024-06-12,medium,Ahmedabad,ads,50,male,2024,2024-06
C02465,2025-04-09,medium,Pune,organic,33,female,2025,2025-04
C02466,2025-05-11,low,Chennai,ads,35,male,2025,2025-05
C02467,2025-11-30,medium,Pune,ads,40,male,2025,2025-11
C02468,2025-01-29,low,Bhubaneswar,organic,32,male,2025,2025-01
C02469,2025-12-03,high,Ahmedabad,organic,40,female,2025,2025-12
C02470,2024-11-03,high,Mumbai,ads,34,male,2024,2024-11
C02471,2024-07-01,medium,Hyderabad,ads,45,male,2024,2024-07
C02472,2025-09-20,medium,Ahmedabad,organic,42,male,2025,2025-09
C02473,2025-05-24,low,Hyderabad,ads,43,male,2025,2025-05
C02474,2025-12-08,low,Mumbai,ads,32,male,2025,2025-12
C02475,2025-06-29,medium,Delhi,ads,54,male,2025,2025-06
C02476,2025-07-17,high,Bangalore,ads,39,male,2025,2025-07
C02477,2025-09-15,low,Chennai,organic,37,male,2025,2025-09
C02478,2025-08-16,medium,Pune,ads,27,male,2025,2025-08
C02479,2024-08-14,high,Jaipur,referral,34,female,2024,2024-08
C02480,2025-03-11,medium,Jaipur,ads,36,female,2025,2025-03
C02481,2025-02-25,low,Bangalore,ads,27,male,2025,2025-02
C02482,2025-07-07,low,Ahmedabad,ads,32,male,2025,2025-07
C02483,2024-01-21,medium,Jaipur,organic,33,male,2024,2024-01
C02484,2025-07-07,medium,Kolkata,ads,35,male,2025,2025-07
C02485,2025-01-31,low,Jaipur,referral,18,male,2025,2025-01
C02486,2025-09-16,medium,Mumbai,organic,33,male,2025,2025-09
C02487,2024-04-14,medium,Bangalore,referral,31,male,2024,2024-04
C02488,2024-07-10,medium,Chennai,organic,34,female,2024,2024-07
C02489,2024-01-17,low,Bangalore,ads,45,male,2024,2024-01
C02490,2024-04-29,medium,Chennai,referral,55,female,2024,2024-04
C02491,2025-01-27,high,Kolkata,referral,41,female,2025,2025-01
C02492,2025-02-28,medium,Jaipur,referral,22,female,2025,2025-02
C02493,2024-05-08,medium,Bangalore,referral,31,female,2024,2024-05
C02494,2024-05-09,medium,Hyderabad,ads,40,male,2024,2024-05
C02495,2025-07-25,high,Bhubaneswar,ads,39,male,2025,2025-07
C02496,2025-07-13,medium,Kolkata,organic,44,male,2025,2025-07
C02497,2024-01-29,medium,Ahmedabad,organic,34,male,2024,2024-01
C02498,2024-04-06,high,Hyderabad,ads,31,male,2024,2024-04
C02499,2024-01-10,high,Chennai,ads,52,female,2024,2024-01
C02500,2024-08-29,low,Bangalore,ads,35,male,2024,2024-08
C02501,2024-08-19,low,Chennai,referral,24,male,2024,2024-08
C02502,2024-10-10,medium,Chennai,ads,49,female,2024,2024-10
C02503,2025-12-15,low,Kolkata,organic,20,male,2025,2025-12
C02504,2025-12-26,medium,Hyderabad,ads,18,male,2025,2025-12
C02505,2024-07-18,low,Bangalore,ads,42,male,2024,2024-07
C02506,2024-03-19,medium,Jaipur,ads,44,female,2024,2024-03
C02507,2024-06-21,medium,Delhi,referral,39,female,2024,2024-06
C02508,2025-04-11,high,Pune,ads,21,female,2025,2025-04
C02509,2025-08-03,medium,Pune,referral,34,male,2025,2025-08
C02510,2025-02-19,low,Kolkata,ads,32,female,2025,2025-02
C02511,2025-03-24,medium,Ahmedabad,ads,29,male,2025,2025-03
C02512,2024-03-27,medium,Mumbai,ads,49,female,2024,2024-03
C02513,2024-04-10,high,Delhi,organic,24,female,2024,2024-04
C02514,2024-01-08,low,Bangalore,organic,38,female,2024,2024-01
C02515,2024-07-18,medium,Pune,organic,46,female,2024,2024-07
C02516,2025-05-19,medium,Ahmedabad,ads,38,male,2025,2025-05
C02517,2024-03-27,low,Mumbai,organic,47,male,2024,2024-03
C02518,2024-02-12,high,Hyderabad,referral,40,female,2024,2024-02
C02519,2025-01-19,medium,Bangalore,ads,39,male,2025,2025-01
C02520,2025-09-12,low,Chennai,ads,38,female,2025,2025-09
C02521,2025-03-10,medium,Ahmedabad,organic,41,female,2025,2025-03
C02522,2025-02-11,medium,Bangalore,organic,31,male,2025,2025-02
C02523,2025-04-27,medium,Delhi,organic,21,female,2025,2025-04
C02524,2025-10-25,low,Chennai,ads,44,male,2025,2025-10
C02525,2024-01-17,high,Delhi,ads,46,male,2024,2024-01
C02526,2025-10-06,low,Bhubaneswar,ads,37,male,2025,2025-10
C02527,2024-05-27,low,Pune,ads,29,male,2024,2024-05
C02528,2024-10-03,high,Mumbai,ads,19,female,2024,2024-10
C02529,2024-08-19,low,Ahmedabad,organic,35,male,2024,2024-08
C02530,2024-12-31,medium,Chennai,ads,21,female,2024,2024-12
C02531,2024-08-15,medium,Pune,ads,20,male,2024,2024-08
C02532,2025-10-12,low,Kolkata,ads,34,female,2025,2025-10
C02533,2025-03-11,low,Delhi,organic,27,female,2025,2025-03
C02534,2025-02-02,high,Bhubaneswar,ads,38,male,2025,2025-02
C02535,2024-07-29,medium,Delhi,organic,33,female,2024,2024-07
C02536,2025-01-25,medium,Bangalore,referral,28,female,2025,2025-01
C02537,2025-05-13,medium,Hyderabad,ads,18,female,2025,2025-05
C02538,2025-06-23,medium,Bhubaneswar,referral,26,female,2025,2025-06
C02539,2025-07-16,high,Bhubaneswar,ads,26,female,2025,2025-07
C02540,2025-05-05,medium,Mumbai,organic,22,female,2025,2025-05
C02541,2025-03-17,medium,Ahmedabad,ads,31,male,2025,2025-03
C02542,2024-09-17,high,Kolkata,organic,23,male,2024,2024-09
C02543,2024-12-15,low,Kolkata,referral,33,other,2024,2024-12
C02544,2024-12-17,low,Mumbai,referral,37,male,2024,2024-12
C02545,2025-06-03,medium,Delhi,ads,26,male,2025,2025-06
C02546,2024-11-15,medium,Jaipur,ads,39,male,2024,2024-11
C02547,2024-05-17,medium,Pune,ads,21,male,2024,2024-05
C02548,2025-07-03,medium,Jaipur,referral,23,male,2025,2025-07
C02549,2025-09-14,medium,Bangalore,organic,33,female,2025,2025-09
C02550,2025-01-02,low,Kolkata,ads,41,other,2025,2025-01
C02551,2024-08-07,high,Ahmedabad,ads,43,male,2024,2024-08
C02552,2024-12-02,high,Hyderabad,referral,51,female,2024,2024-12
C02553,2024-08-10,high,Delhi,referral,31,male,2024,2024-08
C02554,2025-10-09,high,Ahmedabad,referral,33,male,2025,2025-10
C02555,2024-12-25,high,Ahmedabad,ads,24,female,2024,2024-12
C02556,2024-11-24,low,Chennai,organic,22,female,2024,2024-11
C02557,2025-04-07,medium,Bhubaneswar,ads,37,male,2025,2025-04
C02558,2025-07-14,high,Pune,ads,27,male,2025,2025-07
C02559,2025-01-16,medium,Bhubaneswar,ads,47,male,2025,2025-01
C02560,2025-08-12,low,Ahmedabad,organic,20,female,2025,2025-08
C02561,2025-09-08,medium,Mumbai,ads,39,male,2025,2025-09
C02562,2024-06-17,medium,Jaipur,organic,24,male,2024,2024-06
C02563,2024-08-04,low,Chennai,referral,26,female,2024,2024-08
C02564,2025-01-12,medium,Bhubaneswar,organic,40,female,2025,2025-01
C02565,2024-04-28,medium,Bangalore,ads,28,female,2024,2024-04
C02566,2024-07-08,medium,Hyderabad,organic,29,female,2024,2024-07
C02567,2025-01-04,medium,Hyderabad,organic,26,male,2025,2025-01
C02568,2024-05-28,medium,Pune,referral,52,female,2024,2024-05
C02569,2025-11-06,medium,Bangalore,organic,28,male,2025,2025-11
C02570,2025-10-13,medium,Bhubaneswar,organic,35,other,2025,2025-10
C02571,2025-05-02,medium,Bhubaneswar,organic,32,male,2025,2025-05
C02572,2025-01-08,high,Ahmedabad,ads,37,female,2025,2025-01
C02573,2025-11-23,high,Bhubaneswar,ads,28,male,2025,2025-11
C02574,2024-06-08,medium,Bangalore,organic,32,male,2024,2024-06
C02575,2024-12-16,low,Hyderabad,ads,38,male,2024,2024-12
C02576,2024-10-14,medium,Ahmedabad,organic,26,female,2024,2024-10
C02577,2024-10-14,medium,Delhi,referral,45,male,2024,2024-10
C02578,2024-08-13,medium,Bangalore,referral,46,male,2024,2024-08
C02579,2025-06-06,high,Mumbai,referral,41,male,2025,2025-06
C02580,2025-06-05,high,Bhubaneswar,referral,35,male,2025,2025-06
C02581,2024-09-29,medium,Hyderabad,organic,18,female,2024,2024-09
C02582,2025-02-05,high,Jaipur,organic,39,male,2025,2025-02
C02583,2024-07-01,high,Bhubaneswar,ads,31,male,2024,2024-07
C02584,2025-10-26,low,Mumbai,organic,32,female,2025,2025-10
C02585,2025-05-02,high,Hyderabad,organic,18,female,2025,2025-05
C02586,2024-05-03,medium,Pune,organic,39,female,2024,2024-05
C02587,2025-09-17,medium,Bhubaneswar,ads,20,other,2025,2025-09
C02588,2025-02-17,medium,Ahmedabad,ads,36,male,2025,2025-02
C02589,2025-12-25,medium,Chennai,organic,44,female,2025,2025-12
C02590,2024-06-20,medium,Bangalore,organic,30,female,2024,2024-06
C02591,2024-10-14,medium,Mumbai,ads,47,female,2024,2024-10
C02592,2025-03-10,low,Bhubaneswar,organic,27,female,2025,2025-03
C02593,2025-11-16,low,Delhi,referral,41,male,2025,2025-11
C02594,2024-04-22,high,Jaipur,organic,21,male,2024,2024-04
C02595,2024-05-01,high,Hyderabad,ads,45,female,2024,2024-05
C02596,2025-06-27,low,Mumbai,ads,43,male,2025,2025-06
C02597,2024-08-09,medium,Bangalore,organic,39,female,2024,2024-08
C02598,2025-09-22,medium,Bhubaneswar,ads,31,female,2025,2025-09
C02599,2024-02-08,medium,Delhi,ads,20,male,2024,2024-02
C02600,2025-05-11,high,Hyderabad,referral,31,male,2025,2025-05
C02601,2024-08-20,medium,Bangalore,ads,46,male,2024,2024-08
C02602,2025-06-13,medium,Hyderabad,organic,36,male,2025,2025-06
C02603,2024-05-28,medium,Bangalore,organic,19,male,2024,2024-05
C02604,2025-01-31,medium,Bhubaneswar,organic,23,male,2025,2025-01
C02605,2025-10-22,low,Chennai,organic,47,male,2025,2025-10
C02606,2025-09-29,medium,Kolkata,ads,39,male,2025,2025-09
C02607,2024-10-28,high,Ahmedabad,referral,22,male,2024,2024-10
C02608,2024-12-25,medium,Chennai,ads,18,other,2024,2024-12
C02609,2024-08-25,low,Kolkata,ads,28,other,2024,2024-08
C02610,2025-10-08,low,Bhubaneswar,ads,18,male,2025,2025-10
C02611,2025-10-24,medium,Bhubaneswar,referral,33,male,2025,2025-10
C02612,2024-08-23,high,Bhubaneswar,organic,59,female,2024,2024-08
C02613,2024-07-21,low,Kolkata,ads,19,male,2024,2024-07
C02614,2024-09-12,medium,Delhi,referral,33,female,2024,2024-09
C02615,2025-08-20,high,Mumbai,organic,48,male,2025,2025-08
C02616,2025-10-23,medium,Kolkata,organic,42,male,2025,2025-10
C02617,2024-08-22,medium,Jaipur,referral,33,female,2024,2024-08
C02618,2024-12-10,medium,Mumbai,ads,33,female,2024,2024-12
C02619,2025-06-17,medium,Jaipur,organic,23,other,2025,2025-06
C02620,2025-04-10,medium,Bangalore,ads,32,male,2025,2025-04
C02621,2025-06-24,low,Ahmedabad,ads,37,female,2025,2025-06
C02622,2024-07-31,low,Ahmedabad,ads,46,female,2024,2024-07
C02623,2025-04-07,low,Ahmedabad,organic,28,female,2025,2025-04
C02624,2025-03-11,low,Pune,organic,33,female,2025,2025-03
C02625,2024-10-09,high,Kolkata,ads,25,female,2024,2024-10
C02626,2025-07-15,medium,Delhi,ads,37,female,2025,2025-07
C02627,2025-08-29,medium,Bangalore,referral,42,male,2025,2025-08
C02628,2025-04-07,low,Bhubaneswar,organic,41,female,2025,2025-04
C02629,2025-02-10,medium,Kolkata,referral,23,female,2025,2025-02
C02630,2024-03-28,low,Jaipur,organic,36,female,2024,2024-03
C02631,2024-02-13,medium,Jaipur,ads,28,female,2024,2024-02
C02632,2025-04-05,low,Mumbai,referral,45,male,2025,2025-04
C02633,2024-10-04,high,Bhubaneswar,ads,33,male,2024,2024-10
C02634,2025-11-13,high,Pune,organic,19,male,2025,2025-11
C02635,2025-02-24,low,Jaipur,organic,32,female,2025,2025-02
C02636,2025-12-01,high,Ahmedabad,ads,39,male,2025,2025-12
C02637,2024-12-18,low,Mumbai,ads,37,female,2024,2024-12
C02638,2025-11-26,high,Chennai,referral,29,female,2025,2025-11
C02639,2025-05-29,medium,Hyderabad,ads,29,male,2025,2025-05
C02640,2025-12-03,medium,Mumbai,referral,25,female,2025,2025-12
C02641,2025-09-21,medium,Mumbai,ads,31,female,2025,2025-09
C02642,2024-01-19,medium,Jaipur,referral,26,male,2024,2024-01
C02643,2024-01-23,medium,Kolkata,organic,44,male,2024,2024-01
C02644,2025-02-16,high,Bhubaneswar,referral,25,female,2025,2025-02
C02645,2024-01-30,high,Chennai,organic,36,male,2024,2024-01
C02646,2024-04-17,medium,Ahmedabad,referral,35,female,2024,2024-04
C02647,2025-01-01,medium,Kolkata,organic,44,female,2025,2025-01
C02648,2024-10-07,low,Bangalore,ads,45,male,2024,2024-10
C02649,2024-05-07,medium,Jaipur,ads,41,male,2024,2024-05
C02650,2024-08-16,medium,Bhubaneswar,referral,38,male,2024,2024-08
C02651,2024-04-20,medium,Delhi,ads,24,male,2024,2024-04
C02652,2024-05-15,high,Ahmedabad,organic,24,female,2024,2024-05
C02653,2024-12-27,medium,Kolkata,ads,26,female,2024,2024-12
C02654,2024-07-04,low,Ahmedabad,organic,42,male,2024,2024-07
C02655,2025-10-17,low,Bhubaneswar,organic,35,female,2025,2025-10
C02656,2025-08-06,medium,Bangalore,organic,43,male,2025,2025-08
C02657,2024-05-08,medium,Bangalore,organic,45,female,2024,2024-05
C02658,2024-09-17,low,Ahmedabad,ads,27,male,2024,2024-09
C02659,2025-05-29,medium,Bangalore,referral,35,male,2025,2025-05
